step,top_1_accuracy,top_3_accuracy
21252,0.3492000102996826,0.7106000185012817
21273,0.36970001459121704,0.7160999774932861
21477,0.3294000029563904,0.694599986076355
21651,0.3490000069141388,0.7134000062942505
22933,0.3750999867916107,0.7376000285148621
23105,0.3785000145435333,0.7376000285148621
23517,0.38100001215934753,0.7601000070571899
23737,0.39910000562667847,0.7509999871253967
24651,0.44920000433921814,0.792900025844574
25015,0.4133000075817108,0.7879999876022339
25576,0.4562999904155731,0.7936000227928162
26057,0.4602999985218048,0.8022000193595886
26510,0.43630000948905945,0.7889999747276306
26840,0.4684999883174896,0.8083000183105469
27623,0.4740999937057495,0.8123000264167786
28114,0.4260999858379364,0.7986999750137329
28216,0.49470001459121704,0.823199987411499
28665,0.4715999960899353,0.8188999891281128
29696,0.487199991941452,0.819100022315979
29908,0.49970000982284546,0.82669997215271
30189,0.47620001435279846,0.8083000183105469
30464,0.49900001287460327,0.8259000182151794
31602,0.519599974155426,0.8343999981880188
31748,0.4722000062465668,0.8004000186920166
32226,0.48919999599456787,0.8093000054359436
32257,0.5213000178337097,0.8319000005722046
33283,0.5151000022888184,0.8353999853134155
33812,0.5217999815940857,0.8309000134468079
34040,0.5268999934196472,0.8396000266075134
34455,0.5321000218391418,0.8398000001907349
35151,0.5264000296592712,0.8432000279426575
36057,0.5135999917984009,0.833899974822998
36063,0.5060999989509583,0.8235999941825867
36479,0.516700029373169,0.8287000060081482
36846,0.5734000205993652,0.8626000285148621
37871,0.5139999985694885,0.8306000232696533
38133,0.5315999984741211,0.8507000207901001
38555,0.5037999749183655,0.8363000154495239
38799,0.5450000166893005,0.8565999865531921
39963,0.5575000047683716,0.854200005531311
40410,0.49070000648498535,0.8364999890327454
40569,0.5497999787330627,0.8600000143051147
40826,0.5638999938964844,0.8586999773979187
42481,0.47440001368522644,0.8104000091552734
42771,0.4984999895095825,0.8241000175476074
43246,0.5641999840736389,0.8495000004768372
43318,0.5242999792098999,0.8482000231742859
44371,0.5702000260353088,0.8640999794006348
45322,0.550599992275238,0.8587999939918518
45513,0.5636000037193298,0.8636000156402588
45552,0.5322999954223633,0.8514000177383423
