step,top_1_accuracy,top_3_accuracy
5691,0.3287999927997589,0.6761000156402588
7172,0.40230000019073486,0.7523000240325928
9032,0.43869999051094055,0.7896000146865845
10795,0.46790000796318054,0.7968999743461609
12582,0.46140000224113464,0.8047000169754028
14349,0.5134999752044678,0.8359000086784363
16314,0.47850000858306885,0.8083000183105469
18298,0.5303000211715698,0.8411999940872192
20085,0.5411999821662903,0.8458999991416931
21857,0.5609999895095825,0.8525999784469604
23662,0.5609999895095825,0.8508999943733215
25462,0.5546000003814697,0.8575999736785889
27249,0.5306000113487244,0.8500999808311462
29498,0.5274999737739563,0.8407999873161316
31334,0.5852000117301941,0.8747000098228455
33190,0.5196999907493591,0.8379999995231628
35012,0.5860999822616577,0.875
36938,0.5471000075340271,0.862500011920929
38802,0.532800018787384,0.8277000188827515
40685,0.603600025177002,0.8790000081062317
42576,0.6100000143051147,0.8676000237464905
44430,0.6123999953269958,0.8733000159263611
46306,0.569599986076355,0.8586999773979187
48172,0.620199978351593,0.8916000127792358
50021,0.6399000287055969,0.9014000296592712
51929,0.6539000272750854,0.8935999870300293
53776,0.6510999798774719,0.9003000259399414
55924,0.5859000086784363,0.8691999912261963
57924,0.6740999817848206,0.909500002861023
59957,0.6098999977111816,0.8762000203132629
61984,0.5264000296592712,0.8299000263214111
63980,0.6209999918937683,0.8751000165939331
65983,0.6439999938011169,0.8939999938011169
68122,0.6499000191688538,0.8944000005722046
70148,0.5622000098228455,0.8553000092506409
72158,0.6930999755859375,0.9128999710083008
74188,0.644599974155426,0.8939999938011169
76188,0.6258999705314636,0.8805000185966492
78190,0.6468999981880188,0.8960000276565552
80197,0.5985000133514404,0.8860999941825867
82326,0.6784999966621399,0.9054999947547913
84377,0.6830999851226807,0.9090999960899353
86391,0.6274999976158142,0.8833000063896179
88413,0.6500999927520752,0.897599995136261
90436,0.661300003528595,0.9065999984741211
92441,0.6794999837875366,0.8956999778747559
94459,0.6797000169754028,0.9164999723434448
96481,0.6714000105857849,0.910099983215332
98621,0.6779999732971191,0.9135000109672546
100629,0.6564000248908997,0.9093999862670898
102648,0.7116000056266785,0.9279999732971191
104669,0.6640999913215637,0.904699981212616
106663,0.6496999859809875,0.9065999984741211
108669,0.6780999898910522,0.9081000089645386
110714,0.6940000057220459,0.8996000289916992
112751,0.7093999981880188,0.9253000020980835
114919,0.713699996471405,0.9157999753952026
116907,0.6955999732017517,0.9217000007629395
118921,0.6944000124931335,0.9154999852180481
120975,0.7343000173568726,0.9344000220298767
122983,0.6884999871253967,0.9071999788284302
125000,0.6944000124931335,0.916700005531311
127030,0.7312999963760376,0.9316999912261963
129184,0.7182000279426575,0.9327999949455261
131187,0.7591999769210815,0.9422000050544739
133217,0.7450000047683716,0.9398000240325928
135685,0.7348999977111816,0.9368000030517578
138096,0.6951000094413757,0.9229999780654907
140277,0.7257000207901001,0.9269000291824341
142418,0.753600001335144,0.9348999857902527
144546,0.7404000163078308,0.9380999803543091
146849,0.7454000115394592,0.9368000030517578
148972,0.7577999830245972,0.942799985408783
151127,0.7400000095367432,0.9327999949455261
153284,0.7296000123023987,0.9384999871253967
155388,0.7402999997138977,0.9426000118255615
157545,0.7480999827384949,0.9373000264167786
159706,0.7497000098228455,0.9340999722480774
161820,0.7728000283241272,0.9502000212669373
164325,0.7279999852180481,0.930400013923645
166355,0.7077000141143799,0.923799991607666
168719,0.7509999871253967,0.9435999989509583
170895,0.7809000015258789,0.949999988079071
173044,0.7795000076293945,0.9448999762535095
175191,0.723800003528595,0.9333999752998352
177435,0.7443000078201294,0.9344000220298767
179584,0.7684000134468079,0.9537000060081482
181813,0.7754999995231628,0.95169997215271
183692,0.7767000198364258,0.9460999965667725
185569,0.7843000292778015,0.9517999887466431
187466,0.7890999913215637,0.9517999887466431
189336,0.7806000113487244,0.9514999985694885
191225,0.7799000144004822,0.9517999887466431
193303,0.7839999794960022,0.9447000026702881
195234,0.7803000211715698,0.9524999856948853
197389,0.7682999968528748,0.9490000009536743
199731,0.7732999920845032,0.9498999714851379
201884,0.7791000008583069,0.951200008392334
204307,0.7857000231742859,0.9542999863624573
206526,0.7688000202178955,0.9440000057220459
208757,0.7831000089645386,0.9538000226020813
210998,0.7501999735832214,0.9379000067710876
213438,0.7645000219345093,0.9415000081062317
215692,0.7685999870300293,0.9416000247001648
217947,0.8084999918937683,0.9613999724388123
220142,0.7968000173568726,0.9606000185012817
222418,0.7989000082015991,0.9544000029563904
224581,0.7878999710083008,0.9549000263214111
226779,0.8003000020980835,0.9614999890327454
229435,0.7860999703407288,0.951200008392334
231688,0.7979000210762024,0.9598000049591064
233936,0.8033999800682068,0.9577000141143799
236206,0.7975000143051147,0.9538999795913696
238470,0.7972000241279602,0.9520000219345093
240821,0.8112999796867371,0.9627000093460083
242963,0.8144000172615051,0.9588000178337097
245084,0.8051999807357788,0.9610000252723694
247400,0.7835000157356262,0.9496999979019165
249545,0.7901999950408936,0.9553999900817871
251682,0.8001999855041504,0.9617000222206116
253842,0.8095999956130981,0.9624999761581421
256220,0.8019999861717224,0.9591000080108643
258379,0.8252000212669373,0.9660999774932861
260568,0.8151999711990356,0.963699996471405
262728,0.8238000273704529,0.9616000056266785
265066,0.8123000264167786,0.9596999883651733
267215,0.8162999749183655,0.961899995803833
269403,0.8230999708175659,0.9646000266075134
271570,0.8299000263214111,0.9639000296592712
273720,0.815500020980835,0.9624000191688538
276082,0.8051999807357788,0.9624000191688538
278216,0.8192999958992004,0.9652000069618225
280857,0.830299973487854,0.9686999917030334
283085,0.8177000284194946,0.9650999903678894
285247,0.8303999900817871,0.9702000021934509
287471,0.8324999809265137,0.9675999879837036
289709,0.8309000134468079,0.9650999903678894
292403,0.8054999709129333,0.9642999768257141
294925,0.8385999798774719,0.9649999737739563
297428,0.8179000020027161,0.9628999829292297
300288,0.8043000102043152,0.9624000191688538
302794,0.8285999894142151,0.9652000069618225
305270,0.832099974155426,0.9627000093460083
307757,0.8396000266075134,0.9690999984741211
310252,0.828499972820282,0.9657999873161316
312768,0.8371999859809875,0.9690999984741211
315341,0.8246999979019165,0.9648000001907349
317816,0.8532000184059143,0.9714999794960022
320018,0.8443999886512756,0.9711999893188477
322055,0.8499000072479248,0.9735000133514404
324084,0.8363999724388123,0.9681000113487244
326120,0.8468000292778015,0.97079998254776
328149,0.8388000130653381,0.9666000008583069
330458,0.8356000185012817,0.9686999917030334
332491,0.8483999967575073,0.9715999960899353
334629,0.8521000146865845,0.9736999869346619
336793,0.8481000065803528,0.9710000157356262
338677,0.8321999907493591,0.9695000052452087
340587,0.8429999947547913,0.9718999862670898
342491,0.85589998960495,0.9739999771118164
344437,0.8468999862670898,0.974399983882904
346175,0.8568000197410583,0.9740999937057495
347941,0.850600004196167,0.9715999960899353
349706,0.8565000295639038,0.9761999845504761
351474,0.8601999878883362,0.9750999808311462
353230,0.8551999926567078,0.9718000292778015
354979,0.86080002784729,0.9764999747276306
356713,0.8565000295639038,0.9751999974250793
358450,0.8611000180244446,0.9781000018119812
360210,0.8562999963760376,0.9764999747276306
361934,0.8589000105857849,0.9764000177383423
363656,0.8622000217437744,0.9764999747276306
365398,0.8666999936103821,0.9772999882698059
367137,0.8619999885559082,0.9761000275611877
369184,0.8579999804496765,0.9764999747276306
370952,0.8579999804496765,0.9735000133514404
