step,top_1_accuracy,top_3_accuracy
19003,0.35920000076293945,0.6948999762535095
19074,0.3508000075817108,0.7103999853134155
19128,0.2996000051498413,0.6607999801635742
19171,0.3416999876499176,0.6769000291824341
20679,0.40450000762939453,0.7613999843597412
20898,0.4058000147342682,0.7616999745368958
20967,0.41130000352859497,0.7623999714851379
21087,0.41499999165534973,0.7569000124931335
22352,0.4377000033855438,0.7828999757766724
22729,0.41769999265670776,0.7578999996185303
22817,0.4505000114440918,0.7907999753952026
23053,0.4262999892234802,0.7649000287055969
24005,0.4577000141143799,0.7998999953269958
24546,0.44670000672340393,0.7888000011444092
24637,0.46700000762939453,0.7997999787330627
24963,0.46779999136924744,0.8021000027656555
25695,0.4684999883174896,0.7947999835014343
26363,0.4722000062465668,0.8111000061035156
26476,0.462799996137619,0.8102999925613403
26904,0.491100013256073,0.819100022315979
27360,0.4934999942779541,0.800599992275238
28203,0.47839999198913574,0.8141000270843506
28314,0.4821999967098236,0.8100000023841858
28812,0.505299985408783,0.8349999785423279
29037,0.5054000020027161,0.8271999955177307
30045,0.5026999711990356,0.828499972820282
30166,0.513700008392334,0.8374000191688538
30696,0.5242999792098999,0.8452000021934509
30711,0.5134000182151794,0.8414999842643738
31880,0.5202000141143799,0.8360000252723694
32013,0.5159000158309937,0.8337000012397766
32348,0.5317999720573425,0.8467000126838684
32601,0.5426999926567078,0.8537999987602234
33698,0.526199996471405,0.8417999744415283
33853,0.5449000000953674,0.8554999828338623
34004,0.5371000170707703,0.8531000018119812
34521,0.5389999747276306,0.838100016117096
35513,0.5432999730110168,0.8461999893188477
35686,0.5447999835014343,0.8514999747276306
35696,0.49779999256134033,0.8105000257492065
36445,0.5404999852180481,0.8603000044822693
37357,0.5392000079154968,0.8561999797821045
37370,0.5202000141143799,0.8331000208854675
37552,0.5558000206947327,0.8622999787330627
38417,0.5454000234603882,0.8463000059127808
39036,0.5396000146865845,0.8503999710083008
39196,0.5785999894142151,0.8705000281333923
39391,0.5152999758720398,0.8197000026702881
40336,0.5598999857902527,0.868399977684021
40690,0.513700008392334,0.8341000080108643
41044,0.5297999978065491,0.8364999890327454
41219,0.5249000191688538,0.8475000262260437
42229,0.557200014591217,0.8464000225067139
42635,0.5105000138282776,0.829200029373169
43120,0.5641000270843506,0.8676999807357788
43258,0.5415999889373779,0.8490999937057495
44361,0.5559999942779541,0.8503000140190125
44380,0.5831000208854675,0.8763999938964844
45025,0.5619000196456909,0.8611999750137329
45086,0.5659999847412109,0.8618000149726868
46108,0.5873000025749207,0.8694999814033508
46307,0.5498999953269958,0.8457000255584717
46885,0.597100019454956,0.8816999793052673
46902,0.583299994468689,0.876800000667572
47930,0.5390999913215637,0.8410000205039978
48239,0.5777999758720398,0.864300012588501
48715,0.599399983882904,0.890500009059906
48758,0.510200023651123,0.8425999879837036
49682,0.5654000043869019,0.857200026512146
50178,0.551800012588501,0.8406000137329102
50554,0.5756000280380249,0.8748999834060669
50660,0.569100022315979,0.8654999732971191
51414,0.5771999955177307,0.8734999895095825
52173,0.5644000172615051,0.8521000146865845
52365,0.49079999327659607,0.8051000237464905
52542,0.6245999932289124,0.8881999850273132
53135,0.5848000049591064,0.8712999820709229
