step,accuracy,time
76,0.8845000267028809,4.196520805358887
77,0.8819000124931335,4.28883711496989
78,0.880299985408783,4.399469057718913
79,0.8773999810218811,4.141167958577474
80,0.8931000232696533,4.321705023447673
81,0.8883000016212463,4.2850626309712725
82,0.8863999843597412,4.2721710205078125
83,0.8855000138282776,4.2753825187683105
84,0.8791000247001648,4.383179823557536
85,0.8815000057220459,4.140116055806478
86,0.8636000156402588,4.428663412729899
87,0.8912000060081482,4.420986652374268
88,0.8925999999046326,4.38258425394694
89,0.8881999850273132,4.100893338521321
90,0.8906000256538391,4.462968349456787
91,0.8812999725341797,4.1728386878967285
92,0.8899000287055969,4.378879229227702
93,0.8888999819755554,4.579010486602783
94,0.8877999782562256,4.317667325337728
95,0.8899999856948853,4.329017162322998
96,0.8853999972343445,4.598028182983398
97,0.892300009727478,4.314511140187581
98,0.8895999789237976,4.19701608022054
99,0.8935999870300293,4.243586381276448
100,0.8860999941825867,4.1829477945963545
101,0.895799994468689,4.284800052642822
102,0.897599995136261,4.439011891682942
103,0.8934000134468079,4.4027401606241865
104,0.8959000110626221,4.548660119374593
105,0.8968999981880188,4.601347764333089
106,0.8952000141143799,4.230405489603679
107,0.895799994468689,4.258639812469482
108,0.8970999717712402,4.551451683044434
109,0.8978000283241272,4.16909392674764
110,0.894599974155426,4.22939936319987
111,0.9025999903678894,4.428703784942627
112,0.89410001039505,4.237654844919841
113,0.8950999975204468,4.2942131360371905
114,0.8967999815940857,4.7694166501363116
115,0.9006999731063843,4.156538168589274
116,0.8921999931335449,4.135492165883382
117,0.8985999822616577,4.520975589752197
118,0.9025999903678894,4.350789388020833
119,0.8996999859809875,4.222480773925781
120,0.8986999988555908,4.597858270009358
121,0.8989999890327454,3.9985951582590737
122,0.9014999866485596,4.124339898427327
123,0.9047999978065491,4.537413120269775
124,0.9020000100135803,4.12936528523763
125,0.9014999866485596,4.269926230112712
126,0.9013000130653381,4.382966995239258
127,0.901199996471405,4.2234930992126465
128,0.9010999798774719,4.234353224436442
129,0.8999999761581421,4.472614129384358
130,0.9045000076293945,4.210975329081218
131,0.9039000272750854,4.224551677703857
132,0.9056000113487244,4.648775577545166
133,0.90420001745224,4.356961568196614
134,0.907800018787384,4.285149574279785
135,0.9024999737739563,4.61815865834554
136,0.9041000008583069,4.115373293558757
137,0.9045000076293945,4.3976162274678545
138,0.9057000279426575,4.521106084187825
139,0.906499981880188,4.303282101949056
140,0.9115999937057495,4.198158582051595
141,0.9039000272750854,4.43908150990804
142,0.9093000292778015,4.131000995635986
143,0.9089000225067139,4.2862545649210615
144,0.9072999954223633,4.666079044342041
145,0.9068999886512756,4.239379247029622
146,0.9078999757766724,4.364080746968587
147,0.9064000248908997,4.536430199940999
148,0.911899983882904,4.254682858784993
149,0.9093999862670898,4.105671405792236
150,0.9067999720573425,4.4099836349487305
151,0.9107999801635742,4.42409626642863
152,0.9108999967575073,4.166795412699382
153,0.9093000292778015,4.446231206258138
154,0.9059000015258789,4.173670132954915
155,0.9089000225067139,4.298192977905273
156,0.9090999960899353,4.509243488311768
157,0.9072999954223633,4.080374876658122
158,0.9099000096321106,4.045441150665283
159,0.9097999930381775,4.906388123830159
160,0.9104999899864197,4.0936689376831055
161,0.9121000170707703,4.324568589528401
162,0.9101999998092651,4.368431568145752
163,0.9121000170707703,4.32454776763916
164,0.9125000238418579,4.2965372403462725
165,0.9125999808311462,4.490531126658122
166,0.9117000102996826,4.13494348526001
167,0.9136999845504761,4.214887301127116
168,0.9146999716758728,4.686331431070964
169,0.9142000079154968,4.2823411623636884
170,0.9139999747276306,4.106553395589192
171,0.9132000207901001,4.582559108734131
172,0.9129999876022339,4.1549404462178545
173,0.9126999974250793,4.280999819437663
174,0.9135000109672546,4.412677605946858
175,0.9139000177383423,4.297930399576823
176,0.9143999814987183,4.326276779174805
177,0.9139999747276306,4.626566251118978
178,0.9143999814987183,4.371726036071777
179,0.9156000018119812,4.297871907552083
180,0.9136999845504761,4.651885986328125
181,0.9143999814987183,4.075031280517578
182,0.9150000214576721,4.36771821975708
183,0.9144999980926514,4.741315523783366
184,0.9139999747276306,4.160008907318115
185,0.9151999950408936,4.620162645975749
186,0.9126999974250793,4.482641537984212
187,0.9143000245094299,4.232143402099609
188,0.9150000214576721,4.216668446858724
189,0.914900004863739,4.675486246744792
190,0.9151999950408936,4.11425797144572
191,0.9154000282287598,4.359249750773112
192,0.9146000146865845,4.484373887379964
193,0.9146999716758728,4.068151632944743
194,0.9153000116348267,4.240299065907796
195,0.9151999950408936,4.755856037139893
196,0.9157000184059143,4.248785336812337
197,0.9154000282287598,4.379337787628174
198,0.9157999753952026,4.486272811889648
199,0.9160000085830688,3.9942335287729898
