step,top_1_accuracy,top_3_accuracy
9335,0.5026999711990356,0.8278999924659729
16975,0.590399980545044,0.871999979019165
24607,0.6309999823570251,0.8928999900817871
32365,0.6466000080108643,0.9059000015258789
39771,0.6797000169754028,0.9229000210762024
47401,0.6985999941825867,0.9258000254631042
55042,0.7023000121116638,0.9287999868392944
62697,0.7394999861717224,0.9383999705314636
70109,0.7324000000953674,0.9402999877929688
77829,0.7412999868392944,0.9419999718666077
85456,0.7544999718666077,0.9466999769210815
93088,0.7511000037193298,0.9451000094413757
100483,0.7538999915122986,0.9366999864578247
108103,0.7602999806404114,0.9458000063896179
115719,0.774399995803833,0.9492999911308289
123324,0.7822999954223633,0.957099974155426
131045,0.7864000201225281,0.9484000205993652
138420,0.7856000065803528,0.9502000212669373
146032,0.7993000149726868,0.9599000215530396
153621,0.7663000226020813,0.9451000094413757
161213,0.776199996471405,0.9441999793052673
168575,0.8215000033378601,0.9635000228881836
176166,0.794700026512146,0.9592000246047974
183751,0.8188999891281128,0.9623000025749207
191316,0.820900022983551,0.9595999717712402
198673,0.7702999711036682,0.9381999969482422
206262,0.8008000254631042,0.9616000056266785
213829,0.8093000054359436,0.9606999754905701
221416,0.7875999808311462,0.9401000142097473
229129,0.8414000272750854,0.96670001745224
236489,0.8011999726295471,0.9617999792098999
244049,0.8061000108718872,0.9606000185012817
251620,0.7591999769210815,0.9455999732017517
259187,0.8489000201225281,0.9700999855995178
266520,0.815500020980835,0.9573000073432922
274064,0.8357999920845032,0.9718000292778015
281612,0.8324000239372253,0.9627000093460083
289147,0.8503999710083008,0.9715999960899353
296481,0.8309999704360962,0.9672999978065491
304029,0.8619999885559082,0.9739000201225281
311573,0.8442999720573425,0.9692999720573425
319106,0.8549000024795532,0.9735000133514404
326756,0.8399999737739563,0.96670001745224
334088,0.8417999744415283,0.9639999866485596
341621,0.8317000269889832,0.9632999897003174
349162,0.8489000201225281,0.970300018787384
356724,0.8489000201225281,0.9711999893188477
364061,0.8539000153541565,0.9745000004768372
371614,0.8587999939918518,0.9721999764442444
379148,0.8629000186920166,0.9718999862670898
386679,0.7912999987602234,0.9605000019073486
394007,0.8671000003814697,0.9751999974250793
401547,0.8385000228881836,0.9684000015258789
409080,0.8626999855041504,0.9735999703407288
416618,0.8697999715805054,0.9753999710083008
424262,0.847000002861023,0.9717000126838684
432056,0.8720999956130981,0.9782000184059143
439601,0.8622999787330627,0.9715999960899353
447148,0.8665000200271606,0.9751999974250793
454694,0.8820000290870667,0.9789999723434448
462014,0.8496000170707703,0.9717000126838684
469535,0.864799976348877,0.9735999703407288
477056,0.8809000253677368,0.977400004863739
484601,0.886900007724762,0.979200005531311
491925,0.8658000230789185,0.9729999899864197
499431,0.879800021648407,0.9775999784469604
