step,top_1_accuracy,top_3_accuracy
33689,0.4961000084877014,0.8252000212669373
37523,0.5909000039100647,0.8743000030517578
41170,0.628000020980835,0.8939999938011169
44909,0.6658999919891357,0.9143000245094299
48423,0.6754999756813049,0.9189000129699707
52152,0.6902999877929688,0.919700026512146
55813,0.7174000144004822,0.9354000091552734
59568,0.724399983882904,0.9383999705314636
63042,0.7301999926567078,0.9362000226974487
66776,0.7520999908447266,0.9460999965667725
70462,0.7522000074386597,0.9438999891281128
74180,0.7565000057220459,0.9484999775886536
77636,0.7577000260353088,0.9476000070571899
81344,0.7644000053405762,0.9447000026702881
85024,0.7835999727249146,0.9521999955177307
88707,0.795799970626831,0.9577000141143799
92631,0.7856000065803528,0.9480999708175659
96514,0.7817000150680542,0.9552000164985657
100185,0.7757999897003174,0.9394999742507935
103867,0.8019000291824341,0.9571999907493591
107559,0.7839000225067139,0.9542999863624573
110991,0.8022000193595886,0.9535999894142151
114726,0.7778000235557556,0.9502999782562256
118388,0.7908999919891357,0.9574999809265137
122097,0.8054999709129333,0.9506999850273132
125522,0.8133999705314636,0.9609000086784363
129196,0.8070999979972839,0.9584000110626221
132927,0.8252999782562256,0.9631999731063843
136620,0.725600004196167,0.9291999936103821
140343,0.7980999946594238,0.9569000005722046
143842,0.7998999953269958,0.9559000134468079
147533,0.828000009059906,0.9657999873161316
151196,0.7824000120162964,0.9542999863624573
154918,0.8428999781608582,0.9645000100135803
158360,0.8403000235557556,0.9721999764442444
162066,0.8399999737739563,0.9638000130653381
165769,0.8388000130653381,0.9656999707221985
169468,0.8410000205039978,0.9700999855995178
172927,0.823199987411499,0.9653000235557556
176676,0.8432000279426575,0.9700000286102295
180398,0.8445000052452087,0.968999981880188
184091,0.8374999761581421,0.9634000062942505
187856,0.8337000012397766,0.9667999744415283
191330,0.84170001745224,0.9624999761581421
195056,0.8564000129699707,0.9710000157356262
198782,0.8428999781608582,0.9685999751091003
202494,0.8528000116348267,0.9731000065803528
205976,0.8604000210762024,0.9699000120162964
209717,0.8680999875068665,0.9763000011444092
213437,0.82669997215271,0.9675999879837036
217183,0.8557999730110168,0.9726999998092651
220670,0.8417999744415283,0.9639000296592712
224431,0.8500999808311462,0.972000002861023
228182,0.8601999878883362,0.973800003528595
231896,0.8708999752998352,0.9757999777793884
235674,0.8457000255584717,0.9690999984741211
239162,0.8561999797821045,0.9751999974250793
242897,0.8766999840736389,0.9789999723434448
246608,0.8615999817848206,0.9728000164031982
250391,0.8709999918937683,0.9775999784469604
253873,0.8812000155448914,0.9781000018119812
257620,0.8478999733924866,0.968999981880188
261338,0.8830999732017517,0.9807999730110168
265105,0.8792999982833862,0.977400004863739
268593,0.876800000667572,0.9764000177383423
272365,0.8772000074386597,0.9764999747276306
276118,0.8759999871253967,0.9785000085830688
279850,0.875,0.9781000018119812
283649,0.8619999885559082,0.9745000004768372
287148,0.8830999732017517,0.9803000092506409
290898,0.8794999718666077,0.9785000085830688
294634,0.864300012588501,0.9742000102996826
298394,0.8830000162124634,0.9796000123023987
301904,0.8853999972343445,0.9807000160217285
305648,0.8810999989509583,0.9764999747276306
309378,0.8762000203132629,0.9764000177383423
313142,0.8812000155448914,0.9790999889373779
316627,0.8858000040054321,0.9839000105857849
320382,0.8855000138282776,0.9807999730110168
324146,0.8896999955177307,0.982699990272522
327886,0.8916000127792358,0.9818000197410583
331667,0.8784000277519226,0.9778000116348267
335151,0.8912000060081482,0.9811000227928162
338904,0.8942000269889832,0.9825999736785889
342620,0.8762999773025513,0.9764999747276306
346388,0.8920000195503235,0.9812999963760376
349892,0.8902000188827515,0.9801999926567078
353650,0.887499988079071,0.9787999987602234
357395,0.8865000009536743,0.9794999957084656
361152,0.8730999827384949,0.9778000116348267
364648,0.8906999826431274,0.9803000092506409
368408,0.8960999846458435,0.9850999712944031
372167,0.8910999894142151,0.979200005531311
375890,0.8901000022888184,0.9771999716758728
379682,0.8870000243186951,0.9799000024795532
383179,0.8971999883651733,0.9846000075340271
386942,0.8934999704360962,0.9829000234603882
390705,0.8971999883651733,0.9830999970436096
394462,0.8986999988555908,0.9818999767303467
397965,0.89410001039505,0.9832000136375427
401736,0.9017000198364258,0.9821000099182129
405505,0.8964999914169312,0.9818999767303467
409258,0.8977000117301941,0.9835000038146973
412763,0.899399995803833,0.9829000234603882
416522,0.8968999981880188,0.983299970626831
420266,0.8980000019073486,0.982699990272522
423998,0.8980000019073486,0.9811999797821045
427775,0.8999000191688538,0.9824000000953674
431275,0.9046000242233276,0.9847999811172485
435028,0.90420001745224,0.9850999712944031
438755,0.9010000228881836,0.9850000143051147
442516,0.9027000069618225,0.984000027179718
446008,0.9060999751091003,0.9850999712944031
449766,0.9052000045776367,0.9839000105857849
453500,0.9067999720573425,0.9836000204086304
457261,0.9065999984741211,0.9843000173568726
460758,0.8996999859809875,0.9835000038146973
464514,0.90420001745224,0.9828000068664551
468287,0.9042999744415283,0.9855999946594238
472055,0.9056000113487244,0.9858999848365784
475851,0.9104999899864197,0.9855999946594238
479346,0.9089999794960022,0.9854999780654907
483087,0.909500002861023,0.9847000241279602
486814,0.9031999707221985,0.9847000241279602
490573,0.9089999794960022,0.9857000112533569
494059,0.9070000052452087,0.9846000075340271
497812,0.9122999906539917,0.98580002784729
501538,0.9128000140190125,0.9843999743461609
505304,0.9049000144004822,0.9846000075340271
508792,0.907800018787384,0.9840999841690063
512550,0.9072999954223633,0.9836000204086304
516298,0.9121000170707703,0.9843000173568726
520039,0.9128999710083008,0.9843999743461609
523836,0.910099983215332,0.9848999977111816
527332,0.9143000245094299,0.9865999817848206
531092,0.9125000238418579,0.9842000007629395
534820,0.9125000238418579,0.9857000112533569
538569,0.9101999998092651,0.9850999712944031
542122,0.9114999771118164,0.9846000075340271
545875,0.9124000072479248,0.9860000014305115
549621,0.9111999869346619,0.9847000241279602
553392,0.9154999852180481,0.9866999983787537
556903,0.9138000011444092,0.9857000112533569
560683,0.9168000221252441,0.9861000180244446
564447,0.9142000079154968,0.9860000014305115
568200,0.9121999740600586,0.9837999939918518
572011,0.9160000085830688,0.9851999878883362
575497,0.9153000116348267,0.984499990940094
579259,0.9174000024795532,0.9861999750137329
583003,0.9160000085830688,0.9866999983787537
586774,0.9172999858856201,0.9866999983787537
590281,0.9175999760627747,0.9864000082015991
594056,0.917900025844574,0.9868999719619751
597794,0.9171000123023987,0.987500011920929
601550,0.9174000024795532,0.9868999719619751
605064,0.9200000166893005,0.9864000082015991
608840,0.9185000061988831,0.9857000112533569
612598,0.9193999767303467,0.9865999817848206
616340,0.9194999933242798,0.9869999885559082
620141,0.920199990272522,0.9871000051498413
623632,0.9211000204086304,0.9864000082015991
627408,0.9179999828338623,0.9872999787330627
631155,0.920199990272522,0.9872999787330627
634944,0.919700026512146,0.9876000285148621
638465,0.920199990272522,0.988099992275238
642238,0.9189000129699707,0.9876999855041504
645990,0.9203000068664551,0.9879000186920166
649778,0.9207000136375427,0.9873999953269958
653276,0.9204000234603882,0.9873999953269958
657052,0.9197999835014343,0.987500011920929
660834,0.920799970626831,0.9876999855041504
664593,0.9210000038146973,0.9879000186920166
668394,0.921500027179718,0.9876999855041504
671912,0.9214000105857849,0.9876000285148621
675675,0.9203000068664551,0.9876000285148621
679437,0.921999990940094,0.9872999787330627
683220,0.9211999773979187,0.987500011920929
686743,0.9217000007629395,0.9879000186920166
690531,0.9211000204086304,0.9876000285148621
694282,0.9226999878883362,0.988099992275238
