2024-10-03 16:48:40,224 - my_logger - DEBUG - Rank 15: R0 :t0, hTrue; R1 :t0, hTrue; R2 :t0, hTrue; R3 :t0, hTrue; R4 :t0, hTrue; R5 :t0, hTrue; R6 :t0, hTrue; R7 :t0, hTrue; R8 :t0, hTrue; R9 :t0, hTrue; R10 :t0, hTrue; R11 :t0, hTrue; R12 :t0, hTrue; R13 :t0, hTrue; R14 :t0, hTrue; R15 :t1, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:48:42,364 - my_logger - DEBUG - Rank 15: R0 :t12, hTrue; R1 :t12, hTrue; R2 :t12, hTrue; R3 :t27, hTrue; R4 :t27, hTrue; R5 :t27, hTrue; R6 :t27, hTrue; R7 :t27, hTrue; R8 :t27, hTrue; R9 :t27, hTrue; R10 :t27, hTrue; R11 :t27, hTrue; R12 :t27, hTrue; R13 :t27, hTrue; R14 :t30, hTrue; R15 :t50, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:48:44,401 - my_logger - DEBUG - Rank 15: R0 :t12, hTrue; R1 :t27, hTrue; R2 :t12, hTrue; R3 :t27, hTrue; R4 :t27, hTrue; R5 :t27, hTrue; R6 :t27, hTrue; R7 :t64, hTrue; R8 :t64, hTrue; R9 :t64, hTrue; R10 :t27, hTrue; R11 :t64, hTrue; R12 :t27, hTrue; R13 :t27, hTrue; R14 :t64, hTrue; R15 :t99, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:48:46,423 - my_logger - DEBUG - Rank 15: R0 :t12, hTrue; R1 :t27, hTrue; R2 :t27, hTrue; R3 :t27, hTrue; R4 :t27, hTrue; R5 :t27, hTrue; R6 :t27, hTrue; R7 :t64, hTrue; R8 :t64, hTrue; R9 :t64, hTrue; R10 :t64, hTrue; R11 :t64, hTrue; R12 :t27, hTrue; R13 :t27, hTrue; R14 :t64, hTrue; R15 :t148, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:48:48,604 - my_logger - DEBUG - Rank 15: R0 :t27, hTrue; R1 :t27, hTrue; R2 :t64, hTrue; R3 :t64, hTrue; R4 :t64, hTrue; R5 :t64, hTrue; R6 :t64, hTrue; R7 :t101, hTrue; R8 :t101, hTrue; R9 :t101, hTrue; R10 :t101, hTrue; R11 :t101, hTrue; R12 :t64, hTrue; R13 :t64, hTrue; R14 :t101, hTrue; R15 :t197, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:48:50,963 - my_logger - DEBUG - Rank 15: R0 :t27, hTrue; R1 :t51, hTrue; R2 :t64, hTrue; R3 :t101, hTrue; R4 :t101, hTrue; R5 :t64, hTrue; R6 :t101, hTrue; R7 :t138, hTrue; R8 :t138, hTrue; R9 :t138, hTrue; R10 :t138, hTrue; R11 :t138, hTrue; R12 :t101, hTrue; R13 :t101, hTrue; R14 :t138, hTrue; R15 :t246, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:48:53,340 - my_logger - DEBUG - Rank 15: R0 :t64, hTrue; R1 :t64, hTrue; R2 :t101, hTrue; R3 :t138, hTrue; R4 :t138, hTrue; R5 :t138, hTrue; R6 :t138, hTrue; R7 :t212, hTrue; R8 :t212, hTrue; R9 :t212, hTrue; R10 :t212, hTrue; R11 :t175, hTrue; R12 :t175, hTrue; R13 :t175, hTrue; R14 :t212, hTrue; R15 :t295, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:48:55,718 - my_logger - DEBUG - Rank 15: R0 :t101, hTrue; R1 :t101, hTrue; R2 :t138, hTrue; R3 :t175, hTrue; R4 :t175, hTrue; R5 :t175, hTrue; R6 :t175, hTrue; R7 :t286, hTrue; R8 :t323, hTrue; R9 :t323, hTrue; R10 :t323, hTrue; R11 :t249, hTrue; R12 :t249, hTrue; R13 :t249, hTrue; R14 :t252, hTrue; R15 :t344, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:48:58,106 - my_logger - DEBUG - Rank 15: R0 :t138, hTrue; R1 :t138, hTrue; R2 :t175, hTrue; R3 :t212, hTrue; R4 :t212, hTrue; R5 :t212, hTrue; R6 :t212, hTrue; R7 :t384, hTrue; R8 :t384, hTrue; R9 :t384, hTrue; R10 :t360, hTrue; R11 :t310, hTrue; R12 :t323, hTrue; R13 :t286, hTrue; R14 :t323, hTrue; R15 :t393, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:49:00,472 - my_logger - DEBUG - Rank 15: R0 :t138, hTrue; R1 :t138, hTrue; R2 :t212, hTrue; R3 :t249, hTrue; R4 :t249, hTrue; R5 :t249, hTrue; R6 :t249, hTrue; R7 :t434, hTrue; R8 :t434, hTrue; R9 :t434, hTrue; R10 :t434, hTrue; R11 :t360, hTrue; R12 :t360, hTrue; R13 :t323, hTrue; R14 :t360, hTrue; R15 :t442, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:49:02,841 - my_logger - DEBUG - Rank 15: R0 :t175, hTrue; R1 :t175, hTrue; R2 :t236, hTrue; R3 :t286, hTrue; R4 :t286, hTrue; R5 :t249, hTrue; R6 :t286, hTrue; R7 :t471, hTrue; R8 :t471, hTrue; R9 :t471, hTrue; R10 :t471, hTrue; R11 :t384, hTrue; R12 :t397, hTrue; R13 :t360, hTrue; R14 :t363, hTrue; R15 :t491, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
