2024-10-03 16:48:40,221 - my_logger - DEBUG - Rank 14: R0 :t0, hTrue; R1 :t0, hTrue; R2 :t0, hTrue; R3 :t0, hTrue; R4 :t0, hTrue; R5 :t0, hTrue; R6 :t0, hTrue; R7 :t0, hTrue; R8 :t0, hTrue; R9 :t0, hTrue; R10 :t0, hTrue; R11 :t0, hTrue; R12 :t0, hTrue; R13 :t0, hTrue; R14 :t1, hTrue; R15 :t0, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:48:42,356 - my_logger - DEBUG - Rank 14: R0 :t12, hTrue; R1 :t12, hTrue; R2 :t12, hTrue; R3 :t27, hTrue; R4 :t27, hTrue; R5 :t27, hTrue; R6 :t27, hTrue; R7 :t27, hTrue; R8 :t27, hTrue; R9 :t27, hTrue; R10 :t27, hTrue; R11 :t27, hTrue; R12 :t27, hTrue; R13 :t27, hTrue; R14 :t50, hTrue; R15 :t27, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:48:44,431 - my_logger - DEBUG - Rank 14: R0 :t12, hTrue; R1 :t27, hTrue; R2 :t12, hTrue; R3 :t27, hTrue; R4 :t27, hTrue; R5 :t27, hTrue; R6 :t27, hTrue; R7 :t64, hTrue; R8 :t64, hTrue; R9 :t64, hTrue; R10 :t27, hTrue; R11 :t64, hTrue; R12 :t27, hTrue; R13 :t27, hTrue; R14 :t99, hTrue; R15 :t64, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:48:46,477 - my_logger - DEBUG - Rank 14: R0 :t12, hTrue; R1 :t27, hTrue; R2 :t27, hTrue; R3 :t27, hTrue; R4 :t27, hTrue; R5 :t27, hTrue; R6 :t27, hTrue; R7 :t64, hTrue; R8 :t64, hTrue; R9 :t64, hTrue; R10 :t64, hTrue; R11 :t64, hTrue; R12 :t27, hTrue; R13 :t27, hTrue; R14 :t148, hTrue; R15 :t64, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:48:48,675 - my_logger - DEBUG - Rank 14: R0 :t27, hTrue; R1 :t27, hTrue; R2 :t64, hTrue; R3 :t64, hTrue; R4 :t64, hTrue; R5 :t64, hTrue; R6 :t64, hTrue; R7 :t101, hTrue; R8 :t101, hTrue; R9 :t101, hTrue; R10 :t101, hTrue; R11 :t101, hTrue; R12 :t64, hTrue; R13 :t64, hTrue; R14 :t197, hTrue; R15 :t101, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:48:51,083 - my_logger - DEBUG - Rank 14: R0 :t27, hTrue; R1 :t51, hTrue; R2 :t64, hTrue; R3 :t101, hTrue; R4 :t101, hTrue; R5 :t64, hTrue; R6 :t101, hTrue; R7 :t138, hTrue; R8 :t138, hTrue; R9 :t138, hTrue; R10 :t138, hTrue; R11 :t138, hTrue; R12 :t101, hTrue; R13 :t101, hTrue; R14 :t246, hTrue; R15 :t138, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:48:53,486 - my_logger - DEBUG - Rank 14: R0 :t64, hTrue; R1 :t64, hTrue; R2 :t101, hTrue; R3 :t138, hTrue; R4 :t138, hTrue; R5 :t138, hTrue; R6 :t138, hTrue; R7 :t212, hTrue; R8 :t212, hTrue; R9 :t212, hTrue; R10 :t212, hTrue; R11 :t175, hTrue; R12 :t175, hTrue; R13 :t175, hTrue; R14 :t295, hTrue; R15 :t175, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:48:55,866 - my_logger - DEBUG - Rank 14: R0 :t101, hTrue; R1 :t101, hTrue; R2 :t138, hTrue; R3 :t175, hTrue; R4 :t175, hTrue; R5 :t175, hTrue; R6 :t175, hTrue; R7 :t310, hTrue; R8 :t323, hTrue; R9 :t323, hTrue; R10 :t323, hTrue; R11 :t249, hTrue; R12 :t249, hTrue; R13 :t249, hTrue; R14 :t344, hTrue; R15 :t249, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:48:58,252 - my_logger - DEBUG - Rank 14: R0 :t138, hTrue; R1 :t138, hTrue; R2 :t175, hTrue; R3 :t212, hTrue; R4 :t212, hTrue; R5 :t212, hTrue; R6 :t212, hTrue; R7 :t384, hTrue; R8 :t384, hTrue; R9 :t384, hTrue; R10 :t360, hTrue; R11 :t310, hTrue; R12 :t323, hTrue; R13 :t286, hTrue; R14 :t393, hTrue; R15 :t323, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:49:00,633 - my_logger - DEBUG - Rank 14: R0 :t138, hTrue; R1 :t138, hTrue; R2 :t212, hTrue; R3 :t249, hTrue; R4 :t249, hTrue; R5 :t249, hTrue; R6 :t249, hTrue; R7 :t434, hTrue; R8 :t434, hTrue; R9 :t434, hTrue; R10 :t434, hTrue; R11 :t360, hTrue; R12 :t360, hTrue; R13 :t323, hTrue; R14 :t442, hTrue; R15 :t360, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:49:03,017 - my_logger - DEBUG - Rank 14: R0 :t175, hTrue; R1 :t175, hTrue; R2 :t236, hTrue; R3 :t286, hTrue; R4 :t286, hTrue; R5 :t249, hTrue; R6 :t286, hTrue; R7 :t471, hTrue; R8 :t471, hTrue; R9 :t471, hTrue; R10 :t471, hTrue; R11 :t397, hTrue; R12 :t397, hTrue; R13 :t360, hTrue; R14 :t491, hTrue; R15 :t397, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
