2024-10-03 16:48:40,284 - my_logger - DEBUG - Rank 13: R0 :t0, hTrue; R1 :t0, hTrue; R2 :t0, hTrue; R3 :t0, hTrue; R4 :t0, hTrue; R5 :t0, hTrue; R6 :t0, hTrue; R7 :t0, hTrue; R8 :t0, hTrue; R9 :t2, hTrue; R10 :t0, hTrue; R11 :t0, hTrue; R12 :t0, hTrue; R13 :t1, hTrue; R14 :t0, hTrue; R15 :t0, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:49:17,601 - my_logger - DEBUG - Rank 13: R0 :t323, hTrue; R1 :t249, hTrue; R2 :t286, hTrue; R3 :t397, hTrue; R4 :t360, hTrue; R5 :t360, hTrue; R6 :t397, hTrue; R7 :t582, hTrue; R8 :t582, hTrue; R9 :t582, hTrue; R10 :t582, hTrue; R11 :t508, hTrue; R12 :t508, hTrue; R13 :t785, hTrue; R14 :t508, hTrue; R15 :t508, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:49:19,975 - my_logger - DEBUG - Rank 13: R0 :t323, hTrue; R1 :t286, hTrue; R2 :t286, hTrue; R3 :t397, hTrue; R4 :t397, hTrue; R5 :t360, hTrue; R6 :t397, hTrue; R7 :t582, hTrue; R8 :t582, hTrue; R9 :t585, hTrue; R10 :t582, hTrue; R11 :t508, hTrue; R12 :t508, hTrue; R13 :t834, hTrue; R14 :t508, hTrue; R15 :t508, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:49:22,373 - my_logger - DEBUG - Rank 13: R0 :t323, hTrue; R1 :t286, hTrue; R2 :t286, hTrue; R3 :t421, hTrue; R4 :t397, hTrue; R5 :t384, hTrue; R6 :t434, hTrue; R7 :t619, hTrue; R8 :t619, hTrue; R9 :t619, hTrue; R10 :t656, hTrue; R11 :t545, hTrue; R12 :t545, hTrue; R13 :t883, hTrue; R14 :t545, hTrue; R15 :t545, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:49:24,783 - my_logger - DEBUG - Rank 13: R0 :t360, hTrue; R1 :t323, hTrue; R2 :t323, hTrue; R3 :t434, hTrue; R4 :t421, hTrue; R5 :t397, hTrue; R6 :t434, hTrue; R7 :t656, hTrue; R8 :t656, hTrue; R9 :t656, hTrue; R10 :t693, hTrue; R11 :t619, hTrue; R12 :t582, hTrue; R13 :t932, hTrue; R14 :t619, hTrue; R15 :t582, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:49:27,184 - my_logger - DEBUG - Rank 13: R0 :t360, hTrue; R1 :t323, hTrue; R2 :t323, hTrue; R3 :t471, hTrue; R4 :t434, hTrue; R5 :t434, hTrue; R6 :t471, hTrue; R7 :t693, hTrue; R8 :t693, hTrue; R9 :t693, hTrue; R10 :t730, hTrue; R11 :t656, hTrue; R12 :t619, hTrue; R13 :t981, hTrue; R14 :t656, hTrue; R15 :t619, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:49:29,554 - my_logger - DEBUG - Rank 13: R0 :t397, hTrue; R1 :t323, hTrue; R2 :t323, hTrue; R3 :t471, hTrue; R4 :t434, hTrue; R5 :t434, hTrue; R6 :t471, hTrue; R7 :t693, hTrue; R8 :t693, hTrue; R9 :t696, hTrue; R10 :t730, hTrue; R11 :t656, hTrue; R12 :t619, hTrue; R13 :t1030, hTrue; R14 :t656, hTrue; R15 :t619, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:49:31,944 - my_logger - DEBUG - Rank 13: R0 :t397, hTrue; R1 :t323, hTrue; R2 :t323, hTrue; R3 :t471, hTrue; R4 :t434, hTrue; R5 :t434, hTrue; R6 :t471, hTrue; R7 :t730, hTrue; R8 :t693, hTrue; R9 :t730, hTrue; R10 :t767, hTrue; R11 :t656, hTrue; R12 :t619, hTrue; R13 :t1079, hTrue; R14 :t680, hTrue; R15 :t656, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:49:34,338 - my_logger - DEBUG - Rank 13: R0 :t421, hTrue; R1 :t323, hTrue; R2 :t360, hTrue; R3 :t471, hTrue; R4 :t471, hTrue; R5 :t471, hTrue; R6 :t471, hTrue; R7 :t730, hTrue; R8 :t730, hTrue; R9 :t730, hTrue; R10 :t767, hTrue; R11 :t656, hTrue; R12 :t619, hTrue; R13 :t1128, hTrue; R14 :t693, hTrue; R15 :t656, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:49:36,728 - my_logger - DEBUG - Rank 13: R0 :t434, hTrue; R1 :t360, hTrue; R2 :t360, hTrue; R3 :t508, hTrue; R4 :t471, hTrue; R5 :t471, hTrue; R6 :t508, hTrue; R7 :t767, hTrue; R8 :t730, hTrue; R9 :t767, hTrue; R10 :t804, hTrue; R11 :t717, hTrue; R12 :t619, hTrue; R13 :t1177, hTrue; R14 :t730, hTrue; R15 :t693, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:49:39,094 - my_logger - DEBUG - Rank 13: R0 :t434, hTrue; R1 :t360, hTrue; R2 :t360, hTrue; R3 :t545, hTrue; R4 :t508, hTrue; R5 :t508, hTrue; R6 :t508, hTrue; R7 :t804, hTrue; R8 :t804, hTrue; R9 :t804, hTrue; R10 :t841, hTrue; R11 :t730, hTrue; R12 :t656, hTrue; R13 :t1226, hTrue; R14 :t767, hTrue; R15 :t730, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:49:41,517 - my_logger - DEBUG - Rank 13: R0 :t471, hTrue; R1 :t397, hTrue; R2 :t397, hTrue; R3 :t582, hTrue; R4 :t545, hTrue; R5 :t545, hTrue; R6 :t545, hTrue; R7 :t841, hTrue; R8 :t804, hTrue; R9 :t841, hTrue; R10 :t878, hTrue; R11 :t767, hTrue; R12 :t693, hTrue; R13 :t1275, hTrue; R14 :t804, hTrue; R15 :t767, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:49:43,886 - my_logger - DEBUG - Rank 13: R0 :t495, hTrue; R1 :t397, hTrue; R2 :t397, hTrue; R3 :t582, hTrue; R4 :t545, hTrue; R5 :t545, hTrue; R6 :t582, hTrue; R7 :t841, hTrue; R8 :t841, hTrue; R9 :t841, hTrue; R10 :t878, hTrue; R11 :t791, hTrue; R12 :t693, hTrue; R13 :t1324, hTrue; R14 :t828, hTrue; R15 :t804, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:49:46,273 - my_logger - DEBUG - Rank 13: R0 :t508, hTrue; R1 :t397, hTrue; R2 :t397, hTrue; R3 :t582, hTrue; R4 :t545, hTrue; R5 :t545, hTrue; R6 :t582, hTrue; R7 :t878, hTrue; R8 :t841, hTrue; R9 :t878, hTrue; R10 :t915, hTrue; R11 :t804, hTrue; R12 :t730, hTrue; R13 :t1373, hTrue; R14 :t841, hTrue; R15 :t804, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:49:48,669 - my_logger - DEBUG - Rank 13: R0 :t508, hTrue; R1 :t397, hTrue; R2 :t397, hTrue; R3 :t619, hTrue; R4 :t582, hTrue; R5 :t582, hTrue; R6 :t582, hTrue; R7 :t878, hTrue; R8 :t878, hTrue; R9 :t878, hTrue; R10 :t915, hTrue; R11 :t804, hTrue; R12 :t730, hTrue; R13 :t1422, hTrue; R14 :t841, hTrue; R15 :t804, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:49:51,050 - my_logger - DEBUG - Rank 13: R0 :t545, hTrue; R1 :t434, hTrue; R2 :t434, hTrue; R3 :t619, hTrue; R4 :t582, hTrue; R5 :t582, hTrue; R6 :t619, hTrue; R7 :t915, hTrue; R8 :t878, hTrue; R9 :t915, hTrue; R10 :t952, hTrue; R11 :t841, hTrue; R12 :t730, hTrue; R13 :t1471, hTrue; R14 :t878, hTrue; R15 :t841, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:49:53,424 - my_logger - DEBUG - Rank 13: R0 :t545, hTrue; R1 :t434, hTrue; R2 :t434, hTrue; R3 :t619, hTrue; R4 :t582, hTrue; R5 :t582, hTrue; R6 :t619, hTrue; R7 :t915, hTrue; R8 :t878, hTrue; R9 :t915, hTrue; R10 :t952, hTrue; R11 :t841, hTrue; R12 :t730, hTrue; R13 :t1520, hTrue; R14 :t878, hTrue; R15 :t841, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:49:55,831 - my_logger - DEBUG - Rank 13: R0 :t545, hTrue; R1 :t434, hTrue; R2 :t471, hTrue; R3 :t643, hTrue; R4 :t619, hTrue; R5 :t619, hTrue; R6 :t656, hTrue; R7 :t952, hTrue; R8 :t915, hTrue; R9 :t952, hTrue; R10 :t989, hTrue; R11 :t878, hTrue; R12 :t767, hTrue; R13 :t1569, hTrue; R14 :t915, hTrue; R15 :t878, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:49:58,235 - my_logger - DEBUG - Rank 13: R0 :t582, hTrue; R1 :t471, hTrue; R2 :t471, hTrue; R3 :t656, hTrue; R4 :t656, hTrue; R5 :t619, hTrue; R6 :t656, hTrue; R7 :t989, hTrue; R8 :t952, hTrue; R9 :t989, hTrue; R10 :t1026, hTrue; R11 :t915, hTrue; R12 :t767, hTrue; R13 :t1618, hTrue; R14 :t952, hTrue; R15 :t915, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:50:00,620 - my_logger - DEBUG - Rank 13: R0 :t582, hTrue; R1 :t508, hTrue; R2 :t508, hTrue; R3 :t656, hTrue; R4 :t656, hTrue; R5 :t656, hTrue; R6 :t693, hTrue; R7 :t1026, hTrue; R8 :t989, hTrue; R9 :t1026, hTrue; R10 :t1063, hTrue; R11 :t952, hTrue; R12 :t804, hTrue; R13 :t1667, hTrue; R14 :t989, hTrue; R15 :t952, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:50:03,025 - my_logger - DEBUG - Rank 13: R0 :t582, hTrue; R1 :t545, hTrue; R2 :t508, hTrue; R3 :t693, hTrue; R4 :t693, hTrue; R5 :t693, hTrue; R6 :t693, hTrue; R7 :t1026, hTrue; R8 :t1026, hTrue; R9 :t1026, hTrue; R10 :t1063, hTrue; R11 :t989, hTrue; R12 :t804, hTrue; R13 :t1716, hTrue; R14 :t989, hTrue; R15 :t952, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:50:05,420 - my_logger - DEBUG - Rank 13: R0 :t619, hTrue; R1 :t545, hTrue; R2 :t545, hTrue; R3 :t730, hTrue; R4 :t730, hTrue; R5 :t730, hTrue; R6 :t730, hTrue; R7 :t1087, hTrue; R8 :t1063, hTrue; R9 :t1063, hTrue; R10 :t1124, hTrue; R11 :t1026, hTrue; R12 :t841, hTrue; R13 :t1765, hTrue; R14 :t1063, hTrue; R15 :t989, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:50:07,826 - my_logger - DEBUG - Rank 13: R0 :t619, hTrue; R1 :t582, hTrue; R2 :t545, hTrue; R3 :t767, hTrue; R4 :t767, hTrue; R5 :t767, hTrue; R6 :t767, hTrue; R7 :t1137, hTrue; R8 :t1137, hTrue; R9 :t1137, hTrue; R10 :t1174, hTrue; R11 :t1100, hTrue; R12 :t915, hTrue; R13 :t1814, hTrue; R14 :t1100, hTrue; R15 :t1026, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:50:10,193 - my_logger - DEBUG - Rank 13: R0 :t656, hTrue; R1 :t582, hTrue; R2 :t582, hTrue; R3 :t804, hTrue; R4 :t804, hTrue; R5 :t804, hTrue; R6 :t804, hTrue; R7 :t1174, hTrue; R8 :t1137, hTrue; R9 :t1137, hTrue; R10 :t1211, hTrue; R11 :t1100, hTrue; R12 :t915, hTrue; R13 :t1863, hTrue; R14 :t1100, hTrue; R15 :t1063, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:50:12,600 - my_logger - DEBUG - Rank 13: R0 :t656, hTrue; R1 :t619, hTrue; R2 :t582, hTrue; R3 :t804, hTrue; R4 :t804, hTrue; R5 :t804, hTrue; R6 :t804, hTrue; R7 :t1211, hTrue; R8 :t1174, hTrue; R9 :t1174, hTrue; R10 :t1248, hTrue; R11 :t1137, hTrue; R12 :t952, hTrue; R13 :t1912, hTrue; R14 :t1137, hTrue; R15 :t1063, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:50:14,987 - my_logger - DEBUG - Rank 13: R0 :t656, hTrue; R1 :t619, hTrue; R2 :t606, hTrue; R3 :t841, hTrue; R4 :t841, hTrue; R5 :t841, hTrue; R6 :t841, hTrue; R7 :t1248, hTrue; R8 :t1211, hTrue; R9 :t1211, hTrue; R10 :t1285, hTrue; R11 :t1174, hTrue; R12 :t989, hTrue; R13 :t1961, hTrue; R14 :t1174, hTrue; R15 :t1100, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:50:17,365 - my_logger - DEBUG - Rank 13: R0 :t693, hTrue; R1 :t656, hTrue; R2 :t619, hTrue; R3 :t841, hTrue; R4 :t878, hTrue; R5 :t878, hTrue; R6 :t841, hTrue; R7 :t1248, hTrue; R8 :t1248, hTrue; R9 :t1248, hTrue; R10 :t1285, hTrue; R11 :t1174, hTrue; R12 :t989, hTrue; R13 :t2010, hTrue; R14 :t1211, hTrue; R15 :t1137, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:50:19,772 - my_logger - DEBUG - Rank 13: R0 :t693, hTrue; R1 :t656, hTrue; R2 :t619, hTrue; R3 :t878, hTrue; R4 :t878, hTrue; R5 :t878, hTrue; R6 :t878, hTrue; R7 :t1285, hTrue; R8 :t1248, hTrue; R9 :t1248, hTrue; R10 :t1322, hTrue; R11 :t1211, hTrue; R12 :t1026, hTrue; R13 :t2059, hTrue; R14 :t1211, hTrue; R15 :t1137, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:50:22,166 - my_logger - DEBUG - Rank 13: R0 :t693, hTrue; R1 :t693, hTrue; R2 :t656, hTrue; R3 :t878, hTrue; R4 :t878, hTrue; R5 :t878, hTrue; R6 :t878, hTrue; R7 :t1285, hTrue; R8 :t1285, hTrue; R9 :t1251, hTrue; R10 :t1322, hTrue; R11 :t1211, hTrue; R12 :t1026, hTrue; R13 :t2108, hTrue; R14 :t1211, hTrue; R15 :t1161, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:50:24,562 - my_logger - DEBUG - Rank 13: R0 :t730, hTrue; R1 :t693, hTrue; R2 :t656, hTrue; R3 :t878, hTrue; R4 :t878, hTrue; R5 :t878, hTrue; R6 :t878, hTrue; R7 :t1322, hTrue; R8 :t1322, hTrue; R9 :t1288, hTrue; R10 :t1359, hTrue; R11 :t1248, hTrue; R12 :t1063, hTrue; R13 :t2157, hTrue; R14 :t1248, hTrue; R15 :t1174, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:50:26,976 - my_logger - DEBUG - Rank 13: R0 :t754, hTrue; R1 :t730, hTrue; R2 :t693, hTrue; R3 :t915, hTrue; R4 :t915, hTrue; R5 :t915, hTrue; R6 :t915, hTrue; R7 :t1359, hTrue; R8 :t1322, hTrue; R9 :t1322, hTrue; R10 :t1396, hTrue; R11 :t1285, hTrue; R12 :t1063, hTrue; R13 :t2206, hTrue; R14 :t1285, hTrue; R15 :t1174, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:50:29,363 - my_logger - DEBUG - Rank 13: R0 :t767, hTrue; R1 :t730, hTrue; R2 :t693, hTrue; R3 :t915, hTrue; R4 :t915, hTrue; R5 :t915, hTrue; R6 :t915, hTrue; R7 :t1359, hTrue; R8 :t1359, hTrue; R9 :t1346, hTrue; R10 :t1420, hTrue; R11 :t1285, hTrue; R12 :t1087, hTrue; R13 :t2255, hTrue; R14 :t1285, hTrue; R15 :t1211, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:50:31,759 - my_logger - DEBUG - Rank 13: R0 :t767, hTrue; R1 :t730, hTrue; R2 :t730, hTrue; R3 :t952, hTrue; R4 :t952, hTrue; R5 :t952, hTrue; R6 :t952, hTrue; R7 :t1396, hTrue; R8 :t1396, hTrue; R9 :t1359, hTrue; R10 :t1433, hTrue; R11 :t1322, hTrue; R12 :t1100, hTrue; R13 :t2304, hTrue; R14 :t1322, hTrue; R15 :t1211, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:50:34,189 - my_logger - DEBUG - Rank 13: R0 :t767, hTrue; R1 :t754, hTrue; R2 :t767, hTrue; R3 :t952, hTrue; R4 :t976, hTrue; R5 :t952, hTrue; R6 :t952, hTrue; R7 :t1433, hTrue; R8 :t1433, hTrue; R9 :t1396, hTrue; R10 :t1470, hTrue; R11 :t1359, hTrue; R12 :t1161, hTrue; R13 :t2353, hTrue; R14 :t1346, hTrue; R15 :t1248, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:50:36,583 - my_logger - DEBUG - Rank 13: R0 :t804, hTrue; R1 :t767, hTrue; R2 :t767, hTrue; R3 :t989, hTrue; R4 :t989, hTrue; R5 :t989, hTrue; R6 :t989, hTrue; R7 :t1470, hTrue; R8 :t1470, hTrue; R9 :t1433, hTrue; R10 :t1507, hTrue; R11 :t1396, hTrue; R12 :t1174, hTrue; R13 :t2402, hTrue; R14 :t1396, hTrue; R15 :t1285, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
2024-10-03 16:50:38,955 - my_logger - DEBUG - Rank 13: R0 :t804, hTrue; R1 :t767, hTrue; R2 :t804, hTrue; R3 :t989, hTrue; R4 :t1026, hTrue; R5 :t989, hTrue; R6 :t989, hTrue; R7 :t1470, hTrue; R8 :t1470, hTrue; R9 :t1457, hTrue; R10 :t1507, hTrue; R11 :t1396, hTrue; R12 :t1211, hTrue; R13 :t2451, hTrue; R14 :t1396, hTrue; R15 :t1322, hTrue; identity : 1 currentTerm : 0 votedFor : None leader_rank : 0 election_period : -1  , 
