step,top_1_accuracy,top_3_accuracy
136,0.5121999979019165,0.8305000066757202
162,0.566100001335144,0.8651000261306763
187,0.6162999868392944,0.8831999897956848
213,0.6601999998092651,0.911300003528595
236,0.6729999780654907,0.9135000109672546
262,0.7103000283241272,0.930400013923645
288,0.7325000166893005,0.9384999871253967
314,0.7134000062942505,0.9332000017166138
337,0.7408999800682068,0.9397000074386597
363,0.7394999861717224,0.9391999840736389
389,0.7484999895095825,0.942799985408783
415,0.7495999932289124,0.9430999755859375
438,0.775600016117096,0.9506999850273132
464,0.7835999727249146,0.9502999782562256
490,0.7663999795913696,0.9470000267028809
516,0.7556999921798706,0.9430000185966492
541,0.7960000038146973,0.9562000036239624
565,0.7754999995231628,0.9537000060081482
590,0.7836999893188477,0.9492999911308289
616,0.8061000108718872,0.9573000073432922
642,0.8043000102043152,0.9578999876976013
665,0.7803999781608582,0.9495000243186951
691,0.7997999787330627,0.9581000208854675
717,0.8258000016212463,0.9652000069618225
743,0.8141000270843506,0.9631999731063843
766,0.8245999813079834,0.9649999737739563
792,0.7731999754905701,0.9484999775886536
817,0.8306999802589417,0.9678000211715698
843,0.8029999732971191,0.95169997215271
869,0.8235999941825867,0.9625999927520752
892,0.7766000032424927,0.9531999826431274
918,0.8242999911308289,0.9642000198364258
944,0.8086000084877014,0.958299994468689
970,0.8172000050544739,0.9623000025749207
994,0.8335999846458435,0.9659000039100647
1019,0.8374999761581421,0.9696999788284302
1045,0.8241999745368958,0.9634000062942505
1071,0.8228999972343445,0.9656999707221985
1095,0.8075000047683716,0.9546999931335449
1121,0.8429999947547913,0.9678000211715698
1147,0.8342000246047974,0.9711999893188477
1173,0.8468000292778015,0.9682999849319458
1199,0.8327000141143799,0.9690999984741211
1222,0.8337000012397766,0.9657999873161316
1248,0.828000009059906,0.9631999731063843
1274,0.8169000148773193,0.9617999792098999
1300,0.8156999945640564,0.9553999900817871
1324,0.847599983215332,0.9724000096321106
1350,0.8440999984741211,0.9664000272750854
1376,0.819100022315979,0.9642999768257141
1403,0.8476999998092651,0.9742000102996826
1426,0.8371000289916992,0.9678000211715698
1452,0.8145999908447266,0.9574000239372253
1479,0.8666999936103821,0.9746999740600586
1505,0.843500018119812,0.967199981212616
1531,0.8572999835014343,0.9703999757766724
1555,0.848800003528595,0.9714999794960022
1581,0.8414000272750854,0.9648000001907349
1608,0.862500011920929,0.9768000245094299
1634,0.8529000282287598,0.9717000126838684
1658,0.8447999954223633,0.9635000228881836
1684,0.869700014591217,0.9782000184059143
1710,0.8639000058174133,0.9750000238418579
1737,0.8565999865531921,0.9714000225067139
1761,0.850600004196167,0.9697999954223633
1787,0.8691999912261963,0.9750000238418579
1814,0.864799976348877,0.9739999771118164
1840,0.835099995136261,0.9652000069618225
1867,0.8425999879837036,0.9711999893188477
1891,0.8765000104904175,0.9757000207901001
1917,0.8662999868392944,0.9753999710083008
1944,0.8614000082015991,0.9750999808311462
1970,0.8565999865531921,0.9749000072479248
1994,0.8690000176429749,0.9750999808311462
2021,0.8711000084877014,0.9761000275611877
2047,0.8823999762535095,0.9772999882698059
2074,0.8802000284194946,0.9778000116348267
2097,0.888700008392334,0.9794999957084656
2124,0.8876000046730042,0.9796000123023987
2150,0.8733000159263611,0.9749000072479248
2177,0.8661999702453613,0.9700000286102295
2204,0.8813999891281128,0.9771999716758728
2227,0.8790000081062317,0.9768999814987183
2254,0.8733000159263611,0.9767000079154968
2281,0.8726999759674072,0.9761000275611877
2307,0.8791000247001648,0.9763000011444092
2331,0.879800021648407,0.9797999858856201
2358,0.8870999813079834,0.9807000160217285
2384,0.8841999769210815,0.9775000214576721
2411,0.8805000185966492,0.9787999987602234
2435,0.8849999904632568,0.9797000288963318
2461,0.8773999810218811,0.9771999716758728
2488,0.8747000098228455,0.975600004196167
2514,0.8878999948501587,0.9800000190734863
2540,0.8870000243186951,0.9793999791145325
2564,0.8847000002861023,0.979200005531311
2591,0.8844000101089478,0.9782999753952026
2617,0.8931000232696533,0.9783999919891357
2644,0.8862000107765198,0.9807999730110168
2668,0.8797000050544739,0.9775999784469604
2694,0.8906000256538391,0.9811000227928162
2721,0.8761000037193298,0.9750999808311462
2747,0.8894000053405762,0.9794999957084656
2771,0.8953999876976013,0.9818000197410583
2798,0.8805999755859375,0.9779000282287598
2824,0.8963000178337097,0.9819999933242798
2851,0.8880000114440918,0.9794999957084656
2877,0.886900007724762,0.9807999730110168
2901,0.8895999789237976,0.9775000214576721
2927,0.8899999856948853,0.9793000221252441
2954,0.8964999914169312,0.9797000288963318
2980,0.8955000042915344,0.9807000160217285
3004,0.8960000276565552,0.9797000288963318
3031,0.892300009727478,0.9807000160217285
3058,0.8916000127792358,0.983299970626831
3084,0.8924000263214111,0.9815999865531921
3108,0.8953999876976013,0.9825999736785889
3135,0.8927000164985657,0.9825000166893005
3161,0.8913000226020813,0.9817000031471252
3188,0.8859999775886536,0.9761999845504761
3214,0.8833000063896179,0.9785000085830688
3238,0.8939999938011169,0.9807999730110168
3265,0.8982999920845032,0.9821000099182129
3291,0.8903999924659729,0.9790999889373779
3318,0.8910999894142151,0.9811999797821045
3342,0.8962000012397766,0.9821000099182129
3368,0.890500009059906,0.9825999736785889
3395,0.8973000049591064,0.9818999767303467
3421,0.8948000073432922,0.9822999835014343
3445,0.8946999907493591,0.9811000227928162
3471,0.8956000208854675,0.983299970626831
3498,0.8942999839782715,0.9818000197410583
3525,0.8988999724388123,0.9803000092506409
3551,0.8986999988555908,0.9832000136375427
3575,0.8973000049591064,0.9836000204086304
3602,0.897599995136261,0.9825000166893005
3628,0.8967999815940857,0.982200026512146
3655,0.9021000266075134,0.9847999811172485
3678,0.8981000185012817,0.9829999804496765
3705,0.8986999988555908,0.9832000136375427
3731,0.9014000296592712,0.9836999773979187
3758,0.9013000130653381,0.9822999835014343
3782,0.9031999707221985,0.98089998960495
3809,0.9006999731063843,0.9828000068664551
3835,0.9049999713897705,0.9842000007629395
3862,0.8992000222206116,0.9833999872207642
3888,0.9047999978065491,0.9819999933242798
3912,0.9004999995231628,0.9836999773979187
3939,0.9081000089645386,0.983299970626831
3966,0.9038000106811523,0.983299970626831
3992,0.9028000235557556,0.9837999939918518
4016,0.9021999835968018,0.984000027179718
4043,0.9018999934196472,0.9835000038146973
4069,0.9067000150680542,0.9829999804496765
4096,0.8996999859809875,0.9817000031471252
4120,0.899399995803833,0.9821000099182129
4146,0.9028000235557556,0.9854999780654907
4173,0.9046000242233276,0.9846000075340271
4199,0.9043999910354614,0.982200026512146
4226,0.9074000120162964,0.9815000295639038
4249,0.9046000242233276,0.984499990940094
4276,0.9057999849319458,0.984000027179718
4302,0.9077000021934509,0.9850000143051147
4329,0.9061999917030334,0.9850000143051147
4353,0.9041000008583069,0.983299970626831
4380,0.9079999923706055,0.9835000038146973
4406,0.904699981212616,0.9847000241279602
4433,0.9053000211715698,0.9847000241279602
4456,0.9049999713897705,0.9839000105857849
4483,0.9086999893188477,0.9840999841690063
4510,0.9082000255584717,0.9839000105857849
4536,0.906000018119812,0.9847999811172485
4563,0.9054999947547913,0.9842000007629395
4587,0.90829998254776,0.9854000210762024
4614,0.9099000096321106,0.9850000143051147
4640,0.9110999703407288,0.9847000241279602
4667,0.9106000065803528,0.9846000075340271
4691,0.9117000102996826,0.9848999977111816
4717,0.9114999771118164,0.9842000007629395
4744,0.9104999899864197,0.9858999848365784
4770,0.90829998254776,0.9848999977111816
4794,0.9089999794960022,0.9853000044822693
4821,0.9093999862670898,0.9836999773979187
4847,0.9100000262260437,0.984499990940094
4874,0.911899983882904,0.9871000051498413
4901,0.9099000096321106,0.9861999750137329
4925,0.9100000262260437,0.9855999946594238
4951,0.9108999967575073,0.9847000241279602
4978,0.9106000065803528,0.9854000210762024
5005,0.9132999777793884,0.9858999848365784
5029,0.911899983882904,0.9860000014305115
5055,0.9135000109672546,0.9861000180244446
5082,0.9103000164031982,0.9860000014305115
5108,0.9121000170707703,0.9850000143051147
5132,0.9125000238418579,0.9855999946594238
5159,0.9150000214576721,0.9865999817848206
5186,0.9133999943733215,0.98580002784729
5212,0.9153000116348267,0.9850999712944031
5239,0.9117000102996826,0.9851999878883362
5263,0.9143000245094299,0.9864000082015991
5290,0.9121999740600586,0.9853000044822693
5316,0.9147999882698059,0.9846000075340271
5343,0.9151999950408936,0.9850000143051147
5367,0.9157999753952026,0.9866999983787537
5394,0.9150999784469604,0.9861000180244446
5420,0.9174000024795532,0.9860000014305115
5447,0.9165999889373779,0.9861999750137329
5471,0.9171000123023987,0.9860000014305115
5498,0.9178000092506409,0.9861000180244446
5524,0.9171000123023987,0.9861999750137329
5551,0.9164999723434448,0.98580002784729
5578,0.9185000061988831,0.9855999946594238
5602,0.9171000123023987,0.9854000210762024
5628,0.9164999723434448,0.9854999780654907
5655,0.9151999950408936,0.9850999712944031
5682,0.9172999858856201,0.9848999977111816
5706,0.9194999933242798,0.9861000180244446
5732,0.9197999835014343,0.9855999946594238
5759,0.9178000092506409,0.9864000082015991
5786,0.9175999760627747,0.9861000180244446
5809,0.9172999858856201,0.9860000014305115
5836,0.9164000153541565,0.9861999750137329
5863,0.9194999933242798,0.9861999750137329
5889,0.9168999791145325,0.9860000014305115
5916,0.9192000031471252,0.9861000180244446
5940,0.920199990272522,0.98580002784729
5967,0.9193000197410583,0.9865000247955322
5993,0.9200000166893005,0.9866999983787537
6020,0.9200999736785889,0.9871000051498413
6044,0.9190000295639038,0.9861999750137329
6071,0.9203000068664551,0.9860000014305115
6097,0.9203000068664551,0.9865999817848206
6124,0.9197999835014343,0.9860000014305115
6148,0.9200999736785889,0.9861000180244446
6175,0.9200999736785889,0.9866999983787537
6202,0.9200000166893005,0.9865999817848206
6228,0.9211999773979187,0.9868000149726868
6255,0.9211999773979187,0.9866999983787537
6279,0.9205999970436096,0.9866999983787537
6306,0.9197999835014343,0.9861999750137329
6332,0.920199990272522,0.986299991607666
6359,0.9203000068664551,0.9866999983787537
6383,0.9197999835014343,0.9864000082015991
6410,0.9204999804496765,0.9861000180244446
6436,0.9196000099182129,0.9865999817848206
6463,0.920199990272522,0.9868000149726868
6487,0.9211000204086304,0.986299991607666
6514,0.9207000136375427,0.9864000082015991
6541,0.9215999841690063,0.9865000247955322
6567,0.9200999736785889,0.9872000217437744
