step,top_1_accuracy,top_3_accuracy
7290,0.3646000027656555,0.6973000168800354
9541,0.3630000054836273,0.7425000071525574
12037,0.4505000114440918,0.7957000136375427
14289,0.4758000075817108,0.8076000213623047
16748,0.49549999833106995,0.8194000124931335
18983,0.4805999994277954,0.8126000165939331
21422,0.4894999861717224,0.8371000289916992
23661,0.5123000144958496,0.8256000280380249
26101,0.5490999817848206,0.8568000197410583
28308,0.506600022315979,0.819599986076355
30785,0.5627999901771545,0.8540999889373779
33210,0.5468000173568726,0.8601999878883362
35447,0.5630999803543091,0.8682000041007996
37975,0.5296000242233276,0.8474000096321106
40218,0.5716999769210815,0.8671000003814697
42480,0.5705999732017517,0.8626999855041504
44743,0.5717999935150146,0.8738999962806702
47223,0.5842999815940857,0.8774999976158142
49440,0.5896999835968018,0.8902000188827515
51658,0.5764999985694885,0.8416000008583069
53910,0.6164000034332275,0.8889999985694885
56233,0.5956000089645386,0.8773000240325928
58516,0.6191999912261963,0.8855999708175659
60764,0.6363999843597412,0.8899999856948853
62997,0.6583999991416931,0.9031000137329102
65462,0.5662999749183655,0.8133000135421753
67903,0.6180999875068665,0.8694999814033508
70127,0.6338000297546387,0.8817999958992004
72363,0.6553999781608582,0.9003999829292297
74607,0.5827999711036682,0.8698999881744385
76831,0.6097999811172485,0.8899000287055969
79087,0.6057000160217285,0.8748000264167786
81337,0.5514000058174133,0.8456000089645386
83813,0.6638000011444092,0.9085999727249146
86021,0.6381000280380249,0.8989999890327454
88254,0.6182000041007996,0.8924000263214111
90464,0.6787999868392944,0.906000018119812
92723,0.6177999973297119,0.8788999915122986
94964,0.6248999834060669,0.8945000171661377
97201,0.6729000210762024,0.8996000289916992
99685,0.5900999903678894,0.8727999925613403
102095,0.6427000164985657,0.8917999863624573
104322,0.6654999852180481,0.90829998254776
106554,0.683899998664856,0.9075999855995178
108751,0.6154999732971191,0.883400022983551
110987,0.6884999871253967,0.909500002861023
113202,0.704800009727478,0.9218999743461609
115437,0.6352999806404114,0.8909000158309937
117908,0.7095999717712402,0.9243000149726868
120154,0.6912999749183655,0.9129999876022339
122393,0.6723999977111816,0.9036999940872192
124623,0.6901000142097473,0.9103999733924866
126879,0.7077000141143799,0.9203000068664551
129133,0.6942999958992004,0.9261000156402588
131328,0.6607999801635742,0.9045000076293945
133567,0.6430000066757202,0.8984000086784363
136036,0.7091000080108643,0.9265999794006348
138281,0.7006999850273132,0.923799991607666
140544,0.7487999796867371,0.9398999810218811
142777,0.7330999970436096,0.9261999726295471
144986,0.7318999767303467,0.9330999851226807
147219,0.7135000228881836,0.9200999736785889
149462,0.7196999788284302,0.925000011920929
151940,0.71670001745224,0.9254999756813049
154384,0.6869000196456909,0.9197999835014343
156919,0.7228999733924866,0.9265999794006348
159207,0.7670000195503235,0.9429000020027161
161640,0.7526000142097473,0.9361000061035156
163888,0.7257999777793884,0.917900025844574
166115,0.761900007724762,0.9434999823570251
168360,0.7351999878883362,0.9373000264167786
170841,0.739300012588501,0.9348000288009644
173055,0.7472000122070312,0.9383000135421753
175266,0.7275000214576721,0.9323999881744385
177517,0.694100022315979,0.9129999876022339
179966,0.7346000075340271,0.9318000078201294
182198,0.7670999765396118,0.944100022315979
184471,0.7458000183105469,0.9344000220298767
186717,0.7649999856948853,0.9409999847412109
189217,0.7829999923706055,0.953499972820282
191474,0.7656999826431274,0.9445000290870667
193908,0.7768999934196472,0.9527999758720398
196146,0.7511000037193298,0.9434999823570251
198418,0.7397000193595886,0.9409999847412109
200678,0.7542999982833862,0.9344000220298767
202932,0.7519000172615051,0.9437000155448914
205430,0.7675999999046326,0.9488999843597412
207689,0.7563999891281128,0.9394999742507935
209912,0.7865999937057495,0.953499972820282
212178,0.7746000289916992,0.9449999928474426
214411,0.7616000175476074,0.9480000138282776
216614,0.7764999866485596,0.9483000040054321
218862,0.7796000242233276,0.9563999772071838
221121,0.7864999771118164,0.9559999704360962
223659,0.7759000062942505,0.9523000121116638
225900,0.8084999918937683,0.9606000185012817
228160,0.7746999859809875,0.9397000074386597
230434,0.7666000127792358,0.948199987411499
232662,0.800599992275238,0.9549000263214111
234910,0.7824000120162964,0.9502999782562256
237179,0.7888000011444092,0.9549000263214111
239457,0.7664999961853027,0.9458000063896179
241977,0.7660999894142151,0.9498999714851379
244234,0.7712000012397766,0.9433000087738037
246505,0.8044999837875366,0.9625999927520752
248756,0.7971000075340271,0.9589999914169312
251012,0.8065999746322632,0.958299994468689
253270,0.8091999888420105,0.9592999815940857
255545,0.800599992275238,0.9584000110626221
258046,0.7854999899864197,0.9506999850273132
260307,0.7990000247955322,0.9596999883651733
262550,0.8051000237464905,0.9574000239372253
264764,0.7996000051498413,0.9574000239372253
267016,0.8198999762535095,0.9663000106811523
269284,0.8151000142097473,0.9602000117301941
271763,0.815500020980835,0.9588000178337097
274020,0.819599986076355,0.9634000062942505
276541,0.8090999722480774,0.9614999890327454
278792,0.8192999958992004,0.9638000130653381
281257,0.8001999855041504,0.9589999914169312
283507,0.8102999925613403,0.963100016117096
285738,0.8184000253677368,0.9664000272750854
287998,0.8210999965667725,0.958899974822998
290269,0.8209999799728394,0.9580000042915344
292534,0.8288999795913696,0.967199981212616
295027,0.7825999855995178,0.954800009727478
297277,0.807200014591217,0.9603999853134155
299535,0.8233000040054321,0.9652000069618225
301770,0.8324000239372253,0.9674999713897705
304042,0.8173999786376953,0.9587000012397766
306293,0.8274999856948853,0.9628999829292297
308565,0.8201000094413757,0.9642999768257141
311107,0.8253999948501587,0.9605000019073486
313382,0.8377000093460083,0.9678000211715698
315811,0.829200029373169,0.9663000106811523
318049,0.8043000102043152,0.9610000252723694
320308,0.8317999839782715,0.9668999910354614
322569,0.8201000094413757,0.9675999879837036
324862,0.7838000059127808,0.961899995803833
327103,0.8445000052452087,0.9722999930381775
