step,accuracy,time
0,0.36160000165303546,1.9165983994801838
1,0.4352000057697296,2.3378262519836426
2,0.46879999836285907,2.4283278783162436
3,0.49333332975705463,2.52154811223348
4,0.4927999973297119,2.449629545211792
5,0.5306666692097982,2.528772989908854
6,0.5333333412806193,2.429656426111857
7,0.5407999952634176,2.5864091714223227
8,0.5434666673342387,2.495398203531901
9,0.560533324877421,2.5457048416137695
10,0.5754666527112325,2.45365039507548
11,0.5850666562716166,2.476728359858195
12,0.5893333355585734,2.5852476755777993
13,0.5914666652679443,2.3382551670074463
14,0.5914666652679443,2.431879917780558
15,0.6015999913215637,2.399578889211019
16,0.6042666633923849,2.44500199953715
17,0.6015999913215637,2.3217783768971763
18,0.6053333282470703,2.603254238764445
19,0.6021333535512289,2.608505646387736
20,0.6197333534558614,2.375973701477051
21,0.6287999947865804,2.398378372192383
22,0.6389333407084147,2.4618897438049316
23,0.6341333389282227,2.484669049580892
24,0.6490666468938192,2.471526304880778
25,0.6554666757583618,2.5728021462758384
26,0.6437333226203918,2.394073168436686
27,0.6602666775385538,2.589593251546224
28,0.6480000019073486,2.513051748275757
29,0.6736000180244446,2.5609097480773926
30,0.6682666738828024,2.4587229092915854
31,0.6832000017166138,2.4045998255411782
32,0.6826666593551636,2.6007486979166665
33,0.6655999819437662,2.346977472305298
34,0.6933333277702332,2.4183549086252847
35,0.6922666827837626,2.3876632849375405
36,0.6965333223342896,2.431044101715088
37,0.6880000034968058,2.5327343940734863
38,0.6986666719118754,2.4986038208007812
39,0.7050666610399882,2.400934855143229
40,0.6997333367665609,2.3590379556020102
41,0.7034666736920675,2.4598713715871177
42,0.7050666809082031,2.5302204291025796
43,0.7018666664759318,2.5262934366861978
44,0.7205333312352499,2.5130117734273276
45,0.7141333222389221,2.4025928179423013
46,0.7178666790326437,2.3095521132151284
47,0.7354666590690613,2.434370994567871
48,0.7258666753768921,2.3921255270640054
49,0.7295999924341837,2.541416962941488
50,0.734933336575826,2.5340425968170166
51,0.7306666771570841,2.553950468699137
52,0.7258666753768921,2.481904983520508
53,0.7386666735013326,2.46445639928182
54,0.7461333274841309,2.4314777851104736
55,0.7472000122070312,2.393014748891195
56,0.7477333347002665,2.225347359975179
57,0.7477333347002665,2.3306097984313965
58,0.7424000104268392,2.423361301422119
59,0.7600000103314718,2.536994536717733
60,0.7530666788419088,2.5609420935312905
61,0.762666662534078,2.5092713832855225
62,0.7600000103314718,2.519317309061686
63,0.784000019232432,2.3462602297465005
64,0.7680000066757202,2.4753498236338296
65,0.7733333309491476,2.379445234934489
66,0.76746666431427,2.496962547302246
67,0.779199997584025,2.5400822957356772
68,0.7877333362897238,2.4009547233581543
69,0.7786666750907898,2.382350047429403
70,0.7818666696548462,2.481255610783895
71,0.786133329073588,2.2660512129465737
72,0.7877333362897238,2.5345818996429443
73,0.7893333435058594,2.3212825457255044
74,0.7824000120162964,2.385721762975057
75,0.7920000155766805,2.421757618586222
76,0.8010666767756144,2.4804434776306152
77,0.8026666641235352,2.4523661931355796
78,0.7925333380699158,2.5018407503763833
79,0.7967999974886576,2.489799658457438
80,0.8149333397547404,2.4411796728769937
81,0.7941333452860514,2.5241100788116455
82,0.8143999973932902,2.3738880157470703
83,0.8154666622479757,2.388911326726278
84,0.8112000028292338,2.500142812728882
85,0.7973333398501078,2.357194105784098
86,0.8005333344141642,2.423290173212687
87,0.8037333488464355,2.4372894763946533
88,0.799999992052714,2.5319618384043374
89,0.799999992052714,2.471240441004435
90,0.8138666749000549,2.5317514737447104
91,0.8085333307584127,2.4221700032552085
92,0.8106666803359985,2.2584519386291504
93,0.8095999956130981,2.4055495262145996
94,0.8170666694641113,2.369234244028727
95,0.8202666640281677,2.338043451309204
96,0.8159999847412109,2.5975969632466636
97,0.8304000099500021,2.4633873303731284
98,0.8384000062942505,2.421114206314087
99,0.8213333487510681,2.5514423847198486
100,0.8309333324432373,2.4306535720825195
101,0.8287999828656515,2.6318745613098145
102,0.8303999900817871,2.4959535598754883
103,0.8336000045140585,2.445437510808309
104,0.8293333450953165,2.505713701248169
105,0.8304000099500021,2.4674301147460938
106,0.8282666802406311,2.3726680278778076
107,0.8362666567166647,2.299130121866862
108,0.8341333270072937,2.4164606730143228
109,0.8426666657129923,2.401702880859375
110,0.8394666512807211,2.322744528452555
111,0.8272000153859457,2.3857208093007407
112,0.8410666783650717,2.452399492263794
113,0.851200004418691,2.493856112162272
114,0.8421333432197571,2.4885470867156982
115,0.8410666584968567,2.4488210678100586
116,0.8384000062942505,2.556240717569987
117,0.8458666602770487,2.586644490559896
118,0.8501333395640055,2.3940794467926025
119,0.8538666566212972,2.3714115619659424
120,0.8506666819254557,2.415940523147583
121,0.851200004418691,2.3913541634877524
122,0.8501333395640055,2.3891659577687583
123,0.8522666692733765,2.349142551422119
124,0.8506666819254557,2.430221160252889
125,0.8511999845504761,2.4657270113627114
126,0.8608000079790751,2.469430843989054
127,0.8597333232561747,2.4629308382670083
128,0.8671999971071879,2.409496863683065
129,0.8607999881108602,2.5221217473347983
130,0.869866669178009,2.5179855823516846
131,0.8666666547457377,2.4529388745625815
132,0.8634666800498962,2.5061327616373696
133,0.865066667397817,2.4752848148345947
134,0.8703999916712443,2.5163447856903076
135,0.8693333268165588,2.494666258494059
136,0.8640000025431315,2.4480478763580322
137,0.8693333466847738,2.525889794031779
138,0.8736000061035156,2.420559883117676
139,0.87199999888738,2.5652190844217935
140,0.8735999862353007,2.4698828856150308
