step,top_1_accuracy,top_3_accuracy,time
0,0.3451428604977472,0.6944000039781842,2.8565914971487865
1,0.40891428717545103,0.7548571356705257,2.0061189787728444
2,0.44148571150643484,0.7897142810480935,2.041540946279253
3,0.47360000014305115,0.8084571489265987,2.123434100832258
4,0.48571428656578064,0.8216000029018947,2.136610269546509
5,0.4921142842088427,0.8191999920776912,2.2899149656295776
6,0.51954285800457,0.842057147196361,2.3115702526909963
7,0.5325714307171958,0.8429714398724693,2.3099099567958286
8,0.5336000089134488,0.8504000008106232,2.247651321547372
9,0.5380571399416242,0.8464000012193408,2.227148618016924
10,0.5476571427924293,0.8513142721993583,2.401999064854213
11,0.5430857113429478,0.8518857189587185,2.3582792622702464
12,0.5654857158660889,0.8654857192720685,2.3002901588167464
13,0.5579428587641034,0.8586285710334778,2.224833403314863
14,0.5696000116212028,0.8600000057901654,2.2791827406202043
15,0.579314295734678,0.8652571354593549,2.284057855606079
16,0.5972571415560586,0.8776000014373234,2.406113965170724
17,0.5828571489879063,0.8745142945221492,2.2281005893434798
18,0.5796571459089007,0.8748571489538465,2.350346326828003
19,0.5977142878941127,0.8755428620747158,2.3127257313047136
20,0.5949714311531612,0.877142859356744,2.2549625635147095
21,0.6028571469443185,0.874742865562439,2.2628061090196883
22,0.6024000006062644,0.8754285744258335,2.3593321527753557
23,0.6086857233728681,0.8765714338847569,2.2779208421707153
24,0.5996571438653129,0.8665142825671605,2.261432034628732
25,0.6008000033242362,0.8779428601264954,2.28753091607775
26,0.6257142892905644,0.8897142836025783,2.355047651699611
27,0.6309714317321777,0.8904000009809222,2.297703504562378
28,0.6274285699640002,0.891085718359266,2.371678505625044
29,0.6264000066689083,0.8830857106617519,2.3117516040802
30,0.620457146848951,0.884342862027032,2.283214739390782
31,0.6298285722732544,0.8885714284011296,2.275044560432434
32,0.6400000027247837,0.8935999955449786,2.290436182703291
33,0.6475428513118199,0.8905142886298043,2.316154786518642
34,0.656457143170493,0.901371432202203,2.3227108887263705
35,0.6429714390209743,0.8941714337893895,2.4002632243292674
36,0.6577142902782985,0.8995428681373596,2.3760290145874023
37,0.6620571528162275,0.9008000024727413,2.352814333779471
38,0.6668571531772614,0.905485715184893,2.4029437814440047
39,0.6731428589139666,0.908685714006424,2.2427272456032887
40,0.6661714272839683,0.9005714314324516,2.3339817353657315
41,0.6798857195036752,0.9041142846856799,2.3917195967265537
42,0.674171439238957,0.9102857155459267,2.3420916625431607
43,0.6659428605011531,0.8992000009332385,2.294764620917184
44,0.6740571473326001,0.9062857159546444,2.2525639704295566
45,0.6934857198170253,0.9086857182638985,2.3135841573987688
46,0.6700571519987923,0.9062857159546444,2.2946516445704868
47,0.6801142905439649,0.9052571356296539,2.3519951616014754
48,0.692000014441354,0.9163428544998169,2.238773533276149
49,0.6904000001294273,0.9095999939101083,2.3069592203412737
50,0.6807999994073596,0.9090285684381213,2.3284175225666592
51,0.6964571475982666,0.9165714340550559,2.2434298821858
52,0.7094857224396297,0.9213714301586151,2.3958639076777866
53,0.711657145193645,0.9216000011989048,2.3601724931171963
54,0.7236571482249669,0.9273142899785723,2.3710681200027466
55,0.695200000490461,0.9198857120105198,2.214009710720607
56,0.7149714274065835,0.9237714239529201,2.369118639401027
57,0.7103999980858394,0.9220571390220097,2.1925699370247975
58,0.7172571505819049,0.9219428598880768,2.2799239669527327
59,0.7220571466854641,0.9260571428707668,2.4524395636149814
60,0.7059428649289268,0.9219428513731275,2.400421108518328
61,0.7249142868178231,0.9232000069958823,2.3720408167157854
62,0.7275428559098925,0.9318857150418418,2.2683554036276683
63,0.7238857192652566,0.9261714177472251,2.371929798807417
64,0.7354285802159991,0.9276571444102696,2.2671961784362793
65,0.7371428566319602,0.9286857162203107,2.397115639277867
66,0.7403428639684405,0.9353142849036625,2.3228913375309537
67,0.7437714253153119,0.932571428162711,2.3224727426256453
68,0.7317714307989392,0.9316571440015521,2.377741200583322
69,0.7442285801683154,0.9373714285237449,2.2824462822505405
70,0.7406857226576123,0.9378285706043243,2.3328112874712263
71,0.7458285689353943,0.9371428532259805,2.2441900117056712
72,0.7507428569453103,0.9342857130936214,2.381875140326364
73,0.7466285739626203,0.9374857119151524,2.3791710989815846
74,0.7569142920630318,0.9419428621019635,2.2814598764692033
75,0.7521142917019981,0.9425142790590014,2.32449163709368
76,0.7449142847742353,0.9372571451323373,2.3709289687020436
77,0.7630857229232788,0.9396571474415916,2.3268309320722307
78,0.7533714302948543,0.9409142860344478,2.3281207425253734
79,0.760114290884563,0.9429714253970555,2.256101829665048
80,0.7574857132775443,0.9445714226790837,2.347722598484584
81,0.7684571487562997,0.9467428539480481,2.34464693069458
82,0.767428572688784,0.9434285802500588,2.2514857053756714
83,0.7782857120037079,0.9475428589752742,2.357345598084586
84,0.762171425989696,0.9452571443149022,2.3994217940739224
85,0.7760000058582851,0.9474285670689174,2.27052971294948
86,0.7708571425506047,0.9460571493421283,2.273567693574088
87,0.7646857116903577,0.9474285670689174,2.278955408505031
88,0.7780571409634182,0.9469714292458126,2.2712314299174716
89,0.7828571455819267,0.9521142840385437,2.290291496685573
90,0.7779428533145359,0.9501714280673436,2.3098652362823486
91,0.7869714285646167,0.9498285821505955,2.2982092755181447
92,0.7833142876625061,0.9516571419579642,2.3823754446847096
93,0.7836571420942035,0.9509714245796204,2.4494789327893938
94,0.7884571594851357,0.9510857122285026,2.30960966859545
95,0.7915428578853607,0.9558857083320618,2.3600587333951677
96,0.78742858341762,0.9504000118800572,2.441898158618382
97,0.7790857127734593,0.9561142793723515,2.276345338140215
98,0.7905142903327942,0.9510857250009265,2.414154989378793
99,0.7909714324133736,0.9544000029563904,2.396639176777431
100,0.7873142915112632,0.9533714268888746,2.214280673435756
101,0.7966857169355664,0.9558857168470111,2.188505394118173
102,0.7832000000136239,0.9517714296068464,2.3250696999686107
103,0.793371421950204,0.9554285747664315,2.3302619457244873
104,0.7948571443557739,0.9548571492944445,2.234005127634321
105,0.7966857084206173,0.9555428581578391,2.225638134138925
106,0.8022857138088771,0.9579428519521441,2.3319099800927297
107,0.7974857134478432,0.9586285693304879,2.3205631460462297
108,0.8068571473870959,0.9598857079233442,2.3362404789243425
109,0.8019428551197052,0.9567999967506954,2.3071564776556834
110,0.8005714203630175,0.9570285763059344,2.274246300969805
111,0.8051428581987109,0.9574857141290393,2.440982290676662
112,0.8071999975613185,0.9587428569793701,2.6478362253734042
113,0.8106285801955632,0.9589714237621852,2.249483483178275
114,0.8083428655351911,0.9604571376528058,2.2338050433567593
115,0.8091428535325187,0.9619428600583758,2.5243166855403354
116,0.8140571415424347,0.9616000098841531,2.306728039469038
117,0.8203428557940892,0.9640000079359327,2.285658972603934
118,0.8095999998705727,0.9611428550311497,2.3147012165614536
119,0.8113142805440086,0.9606857086930957,2.271542259625026
120,0.8138285662446704,0.9652571380138397,2.248193519456046
121,0.8190857129437583,0.9644571415015629,2.384773918560573
122,0.8186285708631788,0.9648000044482095,2.311268585068839
123,0.8154285720416478,0.9653714214052472,2.316192763192313
124,0.8244571430342538,0.9648000044482095,2.3838751997266496
125,0.8184000040803637,0.9635428530829293,2.261969804763794
126,0.8210285689149585,0.9650285754884992,2.287735411099025
127,0.8261714279651642,0.9649142835821424,2.338722348213196
128,0.8237714341708592,0.9659428639071328,2.3866613933018277
129,0.8206857102257865,0.9653714214052472,2.1610920088631764
130,0.8240000009536743,0.967200002499989,2.354818446295602
131,0.8274285750729697,0.9652571422713143,2.3648816517421176
132,0.8316571414470673,0.9686857078756604,2.252485956464495
133,0.828342867749078,0.9648000087056842,2.3233040400913785
134,0.8282285715852465,0.9665142808641706,2.3531173297337125
135,0.8366857085909162,0.9699428592409406,2.298295089176723
136,0.8326857175145831,0.9680000075272152,2.3541881356920515
137,0.830400002854211,0.9675428526742118,2.3440474612372264
138,0.839428573846817,0.9696000005517688,2.348366447857448
139,0.8346285734857831,0.9687999997820173,2.3171174355915616
140,0.8356571410383496,0.9680000032697406,2.2683119092668806
141,0.8309714368411473,0.9702857136726379,2.3035864319120134
142,0.8406857124396733,0.9673142858913967,2.335395881107875
143,0.8366857171058655,0.9681142824036735,2.233537094933646
144,0.833600001675742,0.9690285708223071,2.3942359345299855
145,0.8399999993188041,0.9716571484293256,2.3081846237182617
146,0.8413714213030679,0.971657144171851,2.3585530689784457
147,0.8459428591387612,0.9702857136726379,2.377306239945548
148,0.841828567641122,0.9700571468898228,2.3112631865910123
149,0.8449142788137708,0.9734857167516436,2.428092820303781
150,0.8459428548812866,0.9711999935763223,2.3366014105933055
151,0.8468571432999202,0.9732571457113538,2.2559057474136353
152,0.8462857178279332,0.9744000051702771,2.3392542941229686
153,0.8468571347849709,0.9696000005517688,2.3225173439298357
154,0.8472000019890922,0.9727999993732998,2.2964121443884715
155,0.848457144839423,0.9739428673471723,2.37038448878697
156,0.8515428645270211,0.975542847599302,2.312361853463309
157,0.8534857162407467,0.9727999908583504,2.352518950189863
158,0.8546285714421954,0.9714285731315613,2.1910717146737233
159,0.8551999969141824,0.974399996655328,2.2570217507226125
160,0.8537142872810364,0.9739428588322231,2.277386563164847
161,0.8557714223861694,0.9736000086580004,2.291901162692479
162,0.8591999965054649,0.9746285634381431,2.294767533029829
163,0.8602285810879299,0.9745142800467355,2.197430440357753
164,0.8601142891815731,0.9764571487903595,2.328544122832162
165,0.8619428617613656,0.9749714348997388,2.3087353706359863
166,0.8579428579126086,0.9739428673471723,2.2385803120476857
167,0.8644571432045528,0.9756571395056588,2.2966952323913574
168,0.8617142822061267,0.9759999939373561,2.290461948939732
169,0.863428567137037,0.976342865398952,2.368960670062474
170,0.8707428446837834,0.9763428568840027,2.439799019268581
171,0.8632000088691711,0.9759999981948307,2.3247316224234447
172,0.8655999984060015,0.9767999989645821,2.3113232169832503
173,0.8676571335111346,0.978514279638018,2.4043318033218384
174,0.8707428617136819,0.9771428576537541,2.244232245853969
175,0.8660571362291064,0.9791999970163617,2.282180513654436
176,0.8716571458748409,0.9772571410451617,2.3759441546031406
177,0.8721142879554203,0.9782857128552028,2.271559681211199
178,0.8689142848764148,0.9796571348394666,2.200616036142622
179,0.8728000053337642,0.9783999962466103,2.466745172228132
180,0.8774857095309666,0.9798857186521802,2.3347508907318115
181,0.8785142855984824,0.9803428522178105,2.2763504130499705
182,0.8746285779135567,0.9799999935286385,2.3489314998899187
183,0.8787428566387722,0.9807999942983899,2.3282836845942905
184,0.8782857145581927,0.9798857143947056,2.2939436776297435
185,0.8792000029768262,0.9813714282853263,2.301907914025443
186,0.8756571454661233,0.9817142912319728,2.338758741106306
187,0.8797714284488133,0.9815999950681414,2.3200490134102956
188,0.8822857184069497,0.9823999958378928,2.3271802152906145
189,0.881714288677488,0.9817142869744983,2.367054922240121
190,0.884114282471793,0.9822857167039599,2.324291093008859
191,0.8830857149192265,0.9822857252189091,2.438668898173741
192,0.8868571392127446,0.9826285668781826,2.3268508400235857
193,0.8868571477276939,0.9823999958378928,2.328046883855547
194,0.8850285623754773,0.9817142869744983,2.2207314797810147
195,0.8853714338370732,0.9815999908106667,2.3521218470164706
196,0.8857142882687705,0.9828571421759469,2.2973480224609375
197,0.8871999979019165,0.9821714290550777,2.254079682486398
198,0.8878857152802604,0.9814857201916831,2.305968625204904
199,0.8875428523336139,0.9828571379184723,2.237327524593898
200,0.8883428616183144,0.9834285804203579,2.3091771262032643
201,0.8898285712514605,0.9835428638117654,2.3214326756341115
202,0.8885714284011296,0.9838857182434627,2.282128027507237
203,0.8894857125622886,0.9822857167039599,2.275666492325919
204,0.8916571480887276,0.9832000008651188,2.366633176803589
205,0.8909714264529092,0.9819428537573133,2.277675543512617
206,0.8936000083174024,0.982857129403523,2.2735054322651456
207,0.8928000032901764,0.9817142954894474,2.349198579788208
208,0.8915428604398455,0.9827428587845394,2.2568104096821378
209,0.8909714307103839,0.9835428552968162,2.249830058642796
