step,top_1_accuracy,top_3_accuracy,time
81,0.755314290523529,0.9422857122761863,2.4639360904693604
82,0.7528000005653926,0.9407999983855656,2.379565017563956
83,0.7593142815998623,0.9429714339120048,2.340457456452506
84,0.7740571456296104,0.9477714257580894,2.229262351989746
85,0.7533714302948543,0.9426285752228328,2.2728125197546825
86,0.7647999993392399,0.9433142840862274,2.2727124180112566
87,0.7697142788342067,0.9433142755712781,2.344011528151376
88,0.7700571460383279,0.9427428543567657,2.3333324704851424
89,0.7766857189791543,0.94857143504279,2.369539260864258
90,0.7710857178483691,0.9480000010558537,2.241328307560512
91,0.7681142943246024,0.949142860514777,2.365018674305507
92,0.7745142877101898,0.9478857134069715,2.2630917515073503
93,0.7717714352267129,0.9513142917837415,2.345842719078064
94,0.781942857163293,0.9501714280673436,2.3920543023518155
95,0.788571434361594,0.9524571427277156,2.323195253099714
96,0.7787428540842873,0.9488000018256051,2.2837429898125783
97,0.7844571471214294,0.9555428581578391,2.307907053402492
98,0.7907428613730839,0.9519999963896615,2.3405648980821883
99,0.7827428536755698,0.949142860514777,2.338356137275696
100,0.7864000030926296,0.9518857087407794,2.2529384068080356
101,0.7883428590638297,0.9499428612845284,2.327457989965166
102,0.783657146351678,0.9521142840385437,2.2812419959477017
103,0.7881142965384892,0.9574857226439885,2.36356064251491
104,0.7868571409157344,0.9523428508213588,2.268213987350464
105,0.788342854806355,0.9542857153075082,2.3067814111709595
106,0.7896000061716352,0.954971432685852,2.3900160789489746
107,0.7985142937728337,0.9576000017779214,2.3959873574120656
108,0.7978285721370152,0.9548571450369698,2.339263711656843
109,0.7948571400982993,0.9555428539003644,2.3875029427664622
110,0.7963428539889199,0.9570285763059344,2.3062874589647566
111,0.7897142853055682,0.9522285759449005,2.3692377976008823
112,0.8042285782950265,0.9600000040871757,2.301780939102173
113,0.7988571439470563,0.9583999940327236,2.3550257171903337
114,0.798285722732544,0.9528000014168876,2.3482881443841115
115,0.8025142891066415,0.9570285635335105,2.3280754600252425
116,0.7961142872061048,0.9552000037261418,2.3281716959817067
117,0.8085714280605316,0.9608000048569271,2.2135183811187744
118,0.7988571396895817,0.9578285728182111,2.393624918801444
119,0.7980571389198303,0.9562285712787083,2.2912775618689403
120,0.8049142914158958,0.9606857086930957,2.3510712725775584
121,0.812914286340986,0.9620571391923087,2.3267107350485667
122,0.8056000087942395,0.9565714299678802,2.436332208769662
123,0.8049142829009465,0.9578285770756858,2.237305862562997
124,0.8154285677841732,0.9625142855303628,2.3963262013026645
125,0.810514292546681,0.9597714287894112,2.312573415892465
126,0.8145142878804889,0.9633142820426396,2.3269686017717635
127,0.8109714261123112,0.9610285758972168,2.278000593185425
128,0.8138285747596196,0.962285714490073,2.342900735991342
129,0.8070857141699109,0.9576000102928707,2.210915071623666
130,0.8197714303221021,0.9651428588799068,2.2780110154833113
131,0.8204571391854968,0.9636571449892861,2.3840589182717458
132,0.8172571446214404,0.9638857160295758,2.276637928826468
133,0.8226285704544612,0.9660571430410657,2.3802744490759715
134,0.8170285735811506,0.965828572000776,2.2875154529299055
135,0.8226285789694104,0.966400010245187,2.3470542430877686
136,0.8228571457522256,0.9659428511347089,2.3653620651790073
137,0.814399995974132,0.9643428581101554,2.2165336438587735
138,0.8234285627092633,0.9620571434497833,2.398257851600647
139,0.8237714341708592,0.9630857195172992,2.28938204901559
140,0.827771429504667,0.9635428530829293,2.2794612646102905
141,0.8260571530887059,0.9651428631373814,2.213132773126875
142,0.8287999970572335,0.9648000001907349,2.31400888306754
143,0.8238857090473175,0.9635428658553532,2.316405807222639
144,0.8359999997275216,0.9666285685130528,2.3045014142990112
145,0.8305142819881439,0.9657142886093685,2.3036969900131226
146,0.82720000403268,0.9665142851216453,2.3926317351205006
147,0.8329142842973981,0.9669714229447501,2.4164011648723056
148,0.8314285704067775,0.9658285805157253,2.2262617519923618
149,0.8281142881938389,0.9682285700525556,2.2152492148535594
150,0.8361142873764038,0.9683428577014378,2.2889509541647777
151,0.8368000047547477,0.9687999997820173,2.289598430906023
152,0.8347428568771907,0.9697142882006509,2.4551165103912354
153,0.8370285757950374,0.9688000082969666,2.293593168258667
154,0.8418285718985966,0.9703999970640454,2.2238409178597585
155,0.841485721724374,0.971199997833797,2.3053434235709056
156,0.8362285707678113,0.9685714372566768,2.1960155282701765
157,0.8388571483748299,0.9708571476595742,2.4019350835255215
158,0.8408000043460301,0.9689142831734249,2.282358476093837
159,0.8400000035762787,0.9721142862524305,2.3442714384623935
160,0.8385142811707088,0.9714285688740867,2.3086088384900774
161,0.8394285695893424,0.9685714287417275,2.296246205057417
162,0.844685720545905,0.9692571418625968,2.221777694565909
163,0.8430857147489276,0.9740571464811053,2.264811771256583
164,0.8435428525720324,0.9702857094151633,2.3269632714135304
165,0.8397714367934636,0.973142853804997,2.4010645151138306
166,0.8451428583690098,0.9713142897401538,2.2717831815992082
167,0.8507428637572697,0.9722285696438381,2.3446013075964793
168,0.8482285737991333,0.9732571414538792,2.2917120967592512
169,0.8518857104437692,0.9715428650379181,2.248011895588466
170,0.8532571452004569,0.9740571422236306,2.3208291700908115
171,0.8517714270523616,0.9734857082366943,2.3511919464383806
172,0.8532571409429822,0.9728000078882489,2.1895534651620046
173,0.8557714223861694,0.9738285669258663,2.3103704111916676
174,0.8545142837933132,0.9742857217788696,2.258665612765721
175,0.85462857569967,0.9746285676956177,2.289873889514378
176,0.857599994965962,0.9770285657473973,2.308617012841361
177,0.8490285660539355,0.9735999958855766,2.3324893712997437
178,0.8572571490492139,0.9768000032220568,2.3442774329866682
179,0.8581714332103729,0.9766857155731746,2.3778341667992726
180,0.8603428644793374,0.9758857190608978,2.3176280089787076
181,0.8577142826148442,0.9771428491388049,2.341704419681004
182,0.8574857115745544,0.9730285789285388,2.3092518704278127
183,0.8602285725729806,0.974971422127315,2.3334042685372487
184,0.857485715832029,0.9765714364392417,2.302348715918405
185,0.8635428590433938,0.9766857113157,2.198627625192915
186,0.85874285868236,0.9774857120854514,2.3240223952702115
187,0.8626285706247602,0.9755428603717259,2.3957784516470775
188,0.8648000018937247,0.977257136787687,2.309198941503252
189,0.8638857177325657,0.9771428448813302,2.2846125023705617
190,0.8649142852851323,0.9774857120854514,2.3029169866016934
191,0.8657142903123584,0.9774857120854514,2.3352739129747664
192,0.8626285706247602,0.976914278098515,2.369226881435939
193,0.8680000007152557,0.9757714314120156,2.3721461977277483
194,0.8663999991757529,0.9785142881529671,2.315730231148856
195,0.8673142875943866,0.9793142889227185,2.2940698862075806
196,0.8676571462835584,0.9779428541660309,2.2893644741603305
197,0.8697142856461662,0.9785142881529671,2.3177189145769392
198,0.8729142802102225,0.9805714317730495,2.4022417409079417
199,0.8650285771914891,0.9793142804077694,2.325771314757211
200,0.8724571423871177,0.9804571441241673,2.405883312225342
201,0.8715428539684841,0.9794285680566516,2.369031616619655
202,0.8735999975885663,0.9775999954768589,2.448438746588571
203,0.8747428613049644,0.981028573853629,2.3616567850112915
204,0.8757714203425816,0.9774857120854514,2.267207758767264
205,0.8748571446963719,0.9803428607327598,2.340790663446699
206,0.877142859356744,0.9793142804077694,2.1991743189947948
207,0.8774857095309666,0.9794285637991769,2.208231840814863
208,0.8765714253698077,0.9795428557055337,2.3334736483437672
209,0.8779428516115461,0.9797714182308742,2.3097465378897533
210,0.8816000010286059,0.9809142862047467,2.38329085281917
211,0.8802285662719181,0.9818285703659058,2.277254274913243
212,0.8833142859595162,0.9814857116767338,2.3399810791015625
213,0.8822857098920005,0.983085708958762,2.3986626182283675
214,0.879999999489103,0.9821714290550777,2.33004253251212
215,0.8813714214733669,0.9825142877442496,2.2798827035086497
216,0.8802285662719181,0.9822857167039599,2.3033500569207326
217,0.877828563962664,0.9826285753931318,2.3457097155707225
218,0.8816000010286059,0.9810285695961544,2.3282202822821483
219,0.881257142339434,0.9818285703659058,2.23723828792572
220,0.8839999990803855,0.9826285753931318,2.4450594697679793
221,0.8844571496759143,0.9830857132162366,2.259041632924761
222,0.8858285759176526,0.9826285668781826,2.196327941758292
223,0.886742855821337,0.9832000136375427,2.315830179623195
224,0.8854857129710061,0.9835428552968162,2.3652410677501132
225,0.8870857102530343,0.9821714247976031,2.380312834467207
226,0.8860571512154171,0.9802285645689283,2.3741694348199025
227,0.8882285739694323,0.9827428502695901,2.3263627120426724
228,0.8872000064168658,0.9828571506908962,2.40546829359872
229,0.8859428550515857,0.9820571414061955,2.2982783828462874
230,0.8884571492671967,0.983314288514001,2.350300601550511
231,0.8890285789966583,0.9821714290550777,2.3593372447150096
232,0.8881142905780247,0.9822857124464852,2.319370116506304
233,0.8883428616183144,0.9818285746233804,2.2727239302226474
234,0.8913142851420811,0.9841142892837524,2.3010649170194353
235,0.8898285669939858,0.9831999966076442,2.2662571498325894
236,0.887885719537735,0.9833142842565264,2.1757971048355103
237,0.887542860848563,0.9837714391095298,2.3120433262416293
238,0.8902857175895146,0.9834285719054086,2.2754570926938738
239,0.892342848437173,0.983314288514001,2.2559408290045604
240,0.8903999967234475,0.9845714356218066,2.4034001316343034
241,0.8926857113838196,0.9843428603240422,2.2815740449087962
242,0.8927999990327018,0.9836571514606476,2.3121638979230608
243,0.8906285677637372,0.9852571444852012,2.2976228850228444
244,0.8954285723822457,0.9849142943109784,2.2887342997959683
245,0.8963428522859301,0.9849142815385546,2.3376095635550365
246,0.8953142975057874,0.9854857240404401,2.257090057645525
247,0.8953142932483128,0.9861714286463601,2.2395583731787547
248,0.8947428635188511,0.9869714336735862,2.3415974719183787
249,0.8966857152325767,0.9862857162952423,2.2533523525510515
250,0.8964571356773376,0.9866285792418888,2.2971468482698714
251,0.8996571387563433,0.9858285784721375,2.3603861842836653
252,0.8974857202598027,0.9859428661210197,2.3882003000804355
253,0.8973714240959713,0.986514287335532,2.3011680330548967
254,0.8979428580829075,0.9864000082015991,2.371608240263803
255,0.8985142835548946,0.9857142865657806,2.29093337059021
256,0.8985142878123692,0.9864000039441245,2.312177981649126
257,0.8994285634585789,0.9861714286463601,2.287079061780657
258,0.8979428538254329,0.9851428653512683,2.298260109765189
259,0.8997714264052254,0.985942861863545,2.320862718990871
260,0.8986285669463021,0.9857142908232552,2.298900314739772
261,0.8996571430138179,0.9868571417672294,2.2897746903555736
262,0.8982857125146049,0.9867428583758218,2.298384819711958
263,0.8981714163507734,0.9878857263496944,2.3585068157741
264,0.8978285746915,0.9873142966202327,2.2196782486779347
265,0.8989714298929486,0.987428584269115,2.194415126528059
266,0.8988571465015411,0.9865142830780574,2.3190754992621287
267,0.8998857183115823,0.9866285749844143,2.3531038761138916
268,0.9011428569044385,0.9868571502821786,2.398855447769165
269,0.8997714221477509,0.9866285792418888,2.3205603872026717
270,0.9001142808369228,0.9864000124590737,2.2167680263519287
271,0.8999999974455152,0.9864000124590737,2.4297811814716885
272,0.900228568485805,0.9867428541183472,2.398814627102443
273,0.9013714279447284,0.9869714294161115,2.3054471015930176
274,0.9011428611619132,0.985942861863545,2.2847321884972707
275,0.9014857113361359,0.9862857248101916,2.286687271935599
276,0.9014857198510852,0.9872000047138759,2.399139012609209
277,0.9006857063089099,0.9869714379310608,2.3175643341881886
278,0.9027428541864667,0.9865142915930066,2.2438088144574846
279,0.9028571333203997,0.986514287335532,2.330438801220485
280,0.9030857171331134,0.986857146024704,2.2846367018563405
281,0.9029714252267566,0.9867428711482457,2.240496584347316
282,0.9017142866339002,0.9869714294161115,2.269694055829729
283,0.9034285758222852,0.986857146024704,2.4738141809191023
284,0.9020571495805468,0.9872000089713505,2.2561884777886525
285,0.9027428541864667,0.9868571417672294,2.31405736718859
286,0.9024000040122441,0.9877714259283883,2.3216499941689626
287,0.9028571418353489,0.9870857213224683,2.2682590654918124
288,0.9018285700253078,0.9866285792418888,2.4014426129204884
289,0.9021714287144798,0.9869714294161115,2.340635504041399
290,0.9014857070786613,0.9867428668907711,2.280669399670192
291,0.9027428541864667,0.9872000047138759,2.3043262788227628
292,0.9013714236872536,0.9872000089713505,2.339459010532924
293,0.9027428584439414,0.9875428676605225,2.328440393720354
294,0.9018285742827824,0.9873142923627581,2.253081202507019
295,0.9026285580226353,0.9873142881052834,2.361672810145787
296,0.9012571402958461,0.9867428626332965,2.3226740871156966
297,0.9022857121058873,0.9869714251586369,2.2693692105157033
298,0.9017142823764256,0.9869714379310608,2.362831541470119
299,0.9020571368081229,0.9867428626332965,2.3266322442463467
