step,accuracy,time
0,0.31599999964237213,1.4366331696510315
1,0.35840000212192535,1.5712002515792847
2,0.4060000032186508,1.5736331045627594
3,0.43320000171661377,1.7829871773719788
4,0.4675999879837036,1.9310467541217804
5,0.46079999953508377,1.897758662700653
6,0.4772000014781952,1.8970451056957245
7,0.4896000102162361,1.9228619635105133
8,0.5055999904870987,1.8919059038162231
9,0.52640001475811,1.8888925909996033
10,0.537200003862381,1.9088764190673828
11,0.5119999945163727,1.9051502048969269
12,0.5492000132799149,1.895376056432724
13,0.5483999997377396,1.9227997064590454
14,0.5548000037670135,1.903166264295578
15,0.5476000159978867,1.8906931281089783
16,0.5708000063896179,1.9159997403621674
17,0.5719999969005585,1.9034767746925354
18,0.5799999982118607,1.8883232772350311
19,0.5796000063419342,1.9085555970668793
20,0.6080000102519989,1.9012883007526398
21,0.588000014424324,1.8899253904819489
22,0.6072000116109848,1.9271163940429688
23,0.6155999898910522,1.8929039239883423
24,0.636000007390976,1.9008438289165497
25,0.6327999979257584,1.9282562732696533
26,0.6304000169038773,1.905921995639801
27,0.660400003194809,1.898183286190033
28,0.6552000045776367,1.911310464143753
29,0.6732000112533569,1.9047495126724243
30,0.6620000153779984,1.8931953012943268
31,0.6780000030994415,1.9212327003479004
32,0.6728000193834305,1.8987692594528198
33,0.6832000017166138,1.9124362766742706
34,0.6879999935626984,1.9084556996822357
35,0.6855999976396561,1.9229374825954437
36,0.6899999976158142,1.916104108095169
37,0.7036000043153763,1.913184642791748
38,0.7023999840021133,1.919735312461853
39,0.6995999962091446,1.9101924896240234
40,0.7164000123739243,1.900011271238327
41,0.7184000015258789,1.9234049022197723
42,0.7368000000715256,1.9085819721221924
43,0.7180000096559525,1.8980918526649475
44,0.7308000028133392,1.9276795983314514
45,0.7388000041246414,1.9141865670681
46,0.7391999959945679,1.9052291512489319
47,0.739999994635582,1.921665072441101
48,0.7448000013828278,1.9092133045196533
49,0.7316000014543533,1.9007128477096558
50,0.7479999959468842,1.913937270641327
51,0.7367999851703644,1.8983958959579468
52,0.7504000067710876,1.8885197937488556
53,0.7479999959468842,1.9083039462566376
54,0.7476000040769577,1.8963732719421387
55,0.7604000121355057,1.8910391628742218
56,0.7639999985694885,1.9080121517181396
57,0.7627999931573868,1.891917198896408
58,0.7675999999046326,1.8854079842567444
59,0.7820000052452087,1.9075838029384613
60,0.766400009393692,1.9037377834320068
61,0.7696000188589096,1.9077262580394745
62,0.7760000079870224,1.9154700636863708
63,0.7748000025749207,1.9126935303211212
64,0.7815999984741211,1.9046254456043243
65,0.7832000106573105,1.922147512435913
66,0.7776000052690506,1.9106177687644958
67,0.7888000011444092,1.912573367357254
68,0.7848000079393387,1.9243402183055878
69,0.7767999917268753,1.9056153297424316
70,0.7847999930381775,1.9145667552947998
71,0.7883999943733215,1.8965912461280823
72,0.7932000011205673,1.9239809215068817
73,0.7879999876022339,1.9205728471279144
74,0.7863999903202057,1.9129333198070526
75,0.8060000091791153,1.932320088148117
76,0.7928000092506409,1.9118053615093231
77,0.8019999861717224,1.9112835228443146
78,0.7992000132799149,1.9326364994049072
79,0.7999999821186066,1.9119749665260315
80,0.7980000078678131,1.9031239449977875
81,0.8123999834060669,1.9252470135688782
82,0.8056000024080276,1.9053626358509064
83,0.8128000050783157,1.9069987535476685
84,0.8119999915361404,1.923740416765213
85,0.8099999874830246,1.9246505498886108
86,0.8084000051021576,1.909542292356491
87,0.8091999888420105,1.9332002699375153
88,0.811599999666214,1.9159075319766998
89,0.8196000009775162,1.9028764963150024
90,0.8183999955654144,1.9211144745349884
91,0.823199987411499,1.9106141328811646
92,0.8180000185966492,1.9102980494499207
93,0.8164000064134598,1.9210562407970428
94,0.8188000172376633,1.916547566652298
95,0.8091999888420105,1.90928316116333
96,0.8252000063657761,1.9286930859088898
97,0.8171999901533127,1.9122693240642548
98,0.8268000036478043,1.9164124429225922
99,0.8335999995470047,1.9290586709976196
100,0.8320000022649765,1.9108856320381165
101,0.8284000009298325,1.9063612222671509
102,0.8183999806642532,1.923917829990387
103,0.8255999833345413,1.9148282706737518
104,0.8292000144720078,1.916532725095749
105,0.8260000050067902,1.930334746837616
106,0.8303999900817871,1.9132098853588104
107,0.8359999805688858,1.9179172813892365
108,0.8367999941110611,1.9064919352531433
109,0.83440001308918,1.9238342344760895
110,0.8352000117301941,1.9143353700637817
111,0.8368000090122223,1.9037008583545685
112,0.8412000089883804,1.9236552119255066
113,0.8367999941110611,1.9187797605991364
114,0.8416000008583069,1.9029598236083984
115,0.8343999981880188,1.927954375743866
116,0.8372000008821487,1.9171036779880524
117,0.8491999953985214,1.9044759571552277
118,0.8348000049591064,1.9264025688171387
119,0.8324000090360641,1.9158895909786224
120,0.8391999900341034,1.9066074788570404
121,0.8504000008106232,1.925525426864624
122,0.846000000834465,1.9172857701778412
123,0.8396000117063522,1.8987979292869568
124,0.8444000035524368,1.9172016978263855
125,0.8491999804973602,1.9069144129753113
126,0.8456000089645386,1.8929900527000427
127,0.8456000089645386,1.9157454073429108
128,0.8547999858856201,1.9023678004741669
129,0.8448000103235245,1.887162834405899
130,0.8636000007390976,1.916437715291977
131,0.8527999967336655,1.9017444550991058
132,0.8559999912977219,1.8897002935409546
133,0.8599999994039536,1.908418446779251
