step,accuracy,time
188,0.8972000181674957,2.661118507385254
189,0.8959999978542328,2.56842964887619
190,0.8963999897241592,2.5298871994018555
191,0.8972000032663345,2.617207109928131
192,0.8964000195264816,2.5763429701328278
193,0.8967999964952469,2.7099997103214264
194,0.8968000113964081,2.50815549492836
195,0.899600014090538,2.6213415265083313
196,0.8992000073194504,2.661954492330551
197,0.8967999964952469,2.5361179411411285
198,0.8988000005483627,2.6646284759044647
199,0.901199996471405,2.6808640360832214
