step,top_1_accuracy,top_3_accuracy
1391,0.3628999888896942,0.7050999999046326
1456,0.32170000672340393,0.6866000294685364
1457,0.3440000116825104,0.7024999856948853
2243,0.3418999910354614,0.697700023651123
2992,0.42340001463890076,0.7662000060081482
3021,0.4278999865055084,0.7716000080108643
3135,0.41200000047683716,0.7592999935150146
3820,0.3837999999523163,0.7382000088691711
4591,0.4374000132083893,0.7694000005722046
4603,0.43849998712539673,0.7739999890327454
4866,0.4311000108718872,0.786899983882904
5416,0.44690001010894775,0.7817000150680542
6172,0.4643000066280365,0.7925999760627747
6175,0.47760000824928284,0.8062000274658203
6546,0.482699990272522,0.8134999871253967
6987,0.4374000132083893,0.7870000004768372
7765,0.48739999532699585,0.8101999759674072
7773,0.48500001430511475,0.8111000061035156
8237,0.5005000233650208,0.8263000249862671
8594,0.47850000858306885,0.807699978351593
9336,0.4887000024318695,0.8255000114440918
9352,0.5062000155448914,0.8302000164985657
9899,0.5163000226020813,0.8282999992370605
10162,0.5045999884605408,0.828499972820282
10892,0.5012000203132629,0.8234000205993652
10928,0.5324000120162964,0.8398000001907349
11570,0.5360999703407288,0.838100016117096
11729,0.5055999755859375,0.8217999935150146
12465,0.5023000240325928,0.8259000182151794
12503,0.515500009059906,0.8337000012397766
13242,0.5386999845504761,0.8443999886512756
13304,0.5034999847412109,0.8314999938011169
14028,0.5353000164031982,0.8432999849319458
14074,0.5264000296592712,0.8471999764442444
14879,0.49880000948905945,0.815500020980835
14911,0.5249999761581421,0.8574000000953674
15599,0.5428000092506409,0.8511000275611877
15632,0.5038999915122986,0.8256000280380249
16463,0.5205000042915344,0.821399986743927
16577,0.5133000016212463,0.8223000168800354
17174,0.5327000021934509,0.8367000222206116
17229,0.5412999987602234,0.8489000201225281
18064,0.5275999903678894,0.8438000082969666
18317,0.5019000172615051,0.8248000144958496
18750,0.5328999757766724,0.8468999862670898
18803,0.5746999979019165,0.86080002784729
19633,0.5759000182151794,0.8693000078201294
19979,0.527899980545044,0.8482000231742859
20327,0.5605999827384949,0.8543999791145325
20388,0.5623999834060669,0.8565000295639038
21209,0.5127000212669373,0.8327999711036682
21645,0.5286999940872192,0.8119000196456909
