step,top_1_accuracy,top_3_accuracy
8409,0.5113999843597412,0.8274999856948853
13397,0.57669997215271,0.863099992275238
18356,0.6319000124931335,0.8949000239372253
23375,0.6610000133514404,0.9125999808311462
28142,0.6747999787330627,0.9182000160217285
33118,0.7084000110626221,0.928600013256073
38083,0.7062000036239624,0.9304999709129333
43136,0.739300012588501,0.9358999729156494
47923,0.7286999821662903,0.9441999793052673
52959,0.7491999864578247,0.9417999982833862
57937,0.7664999961853027,0.948199987411499
62925,0.7649000287055969,0.9491000175476074
67703,0.7749000191688538,0.9501000046730042
72686,0.7827000021934509,0.953499972820282
77890,0.7997999787330627,0.9559999704360962
82841,0.7803000211715698,0.954800009727478
87910,0.7964000105857849,0.953000009059906
92874,0.8100000023841858,0.960099995136261
98014,0.786899983882904,0.9587000012397766
103148,0.7720000147819519,0.9437999725341797
108116,0.7838000059127808,0.955299973487854
112886,0.7773000001907349,0.9503999948501587
117895,0.8162000179290771,0.9613999724388123
122935,0.7861999869346619,0.9549000263214111
127974,0.7860999703407288,0.9553999900817871
132754,0.8131999969482422,0.9598000049591064
137814,0.784600019454956,0.9397000074386597
142808,0.8144999742507935,0.9591000080108643
147773,0.8174999952316284,0.9593999981880188
152852,0.8055999875068665,0.9542999863624573
157731,0.8253999948501587,0.9660999774932861
162740,0.8305000066757202,0.9646999835968018
167707,0.8202999830245972,0.9635999798774719
172748,0.8355000019073486,0.9663000106811523
177671,0.8198999762535095,0.9641000032424927
182671,0.8228999972343445,0.9664000272750854
187670,0.8248999714851379,0.9621999859809875
192676,0.8281000256538391,0.9671000242233276
197477,0.8452000021934509,0.9679999947547913
202517,0.8093000054359436,0.9544000029563904
207562,0.8503000140190125,0.972100019454956
212603,0.8402000069618225,0.9728000164031982
217719,0.8384000062942505,0.9685999751091003
222579,0.8464999794960022,0.9661999940872192
227596,0.8253999948501587,0.9642000198364258
232548,0.8770999908447266,0.9785000085830688
237555,0.8715999722480774,0.9761000275611877
242348,0.8409000039100647,0.9706000089645386
247387,0.855400025844574,0.9696000218391418
252454,0.8536999821662903,0.9725000262260437
257517,0.8519999980926514,0.9721999764442444
262411,0.8658999800682068,0.9757999777793884
267518,0.8569999933242798,0.97079998254776
272549,0.8634999990463257,0.973800003528595
277591,0.8758000135421753,0.9772999882698059
282703,0.8619999885559082,0.9731000065803528
287514,0.8482999801635742,0.9692999720573425
292537,0.8743000030517578,0.9789000153541565
297540,0.8758999705314636,0.9789000153541565
302585,0.857699990272522,0.9696999788284302
307460,0.8689000010490417,0.9747999906539917
312508,0.8741999864578247,0.9793000221252441
317733,0.8745999932289124,0.9778000116348267
322815,0.8540999889373779,0.973800003528595
327665,0.8684999942779541,0.9751999974250793
332843,0.870199978351593,0.9767000079154968
337999,0.8799999952316284,0.9785000085830688
343089,0.8838000297546387,0.977400004863739
348209,0.876800000667572,0.9775000214576721
353022,0.8827000260353088,0.9768999814987183
358071,0.8863999843597412,0.982699990272522
363148,0.8812999725341797,0.9793999791145325
368206,0.8738999962806702,0.9775999784469604
373022,0.8841000199317932,0.9769999980926514
378101,0.8906999826431274,0.9805999994277954
383152,0.8859999775886536,0.9764999747276306
388275,0.8931000232696533,0.9799000024795532
393133,0.8795999884605408,0.9803000092506409
398284,0.8883000016212463,0.9772999882698059
403384,0.8858000040054321,0.9796000123023987
408468,0.8889999985694885,0.980400025844574
413643,0.8808000087738037,0.9804999828338623
418534,0.8823999762535095,0.9786999821662903
423580,0.8962000012397766,0.9835000038146973
428657,0.8981999754905701,0.9821000099182129
433765,0.8967000246047974,0.9828000068664551
438590,0.8902999758720398,0.979200005531311
443640,0.8855000138282776,0.9810000061988831
448675,0.863099992275238,0.9754999876022339
453766,0.8925999999046326,0.98089998960495
458599,0.8934999704360962,0.9836000204086304
463722,0.8899000287055969,0.982699990272522
468833,0.8938999772071838,0.9830999970436096
473906,0.8866000175476074,0.9797999858856201
479024,0.9003000259399414,0.9833999872207642
483857,0.8968999981880188,0.982699990272522
488907,0.8967000246047974,0.983299970626831
493954,0.8984000086784363,0.9835000038146973
499009,0.8938000202178955,0.9805999994277954
503838,0.8970999717712402,0.9815000295639038
508859,0.9003000259399414,0.9821000099182129
513882,0.8912000060081482,0.9812999963760376
519021,0.8921999931335449,0.9787999987602234
523842,0.897599995136261,0.9822999835014343
528924,0.8970000147819519,0.9822999835014343
533982,0.9067999720573425,0.9830999970436096
539132,0.8988000154495239,0.9830999970436096
544256,0.8988000154495239,0.9835000038146973
549153,0.8981000185012817,0.9850000143051147
554209,0.896399974822998,0.9807000160217285
559231,0.9025999903678894,0.9836999773979187
564437,0.9020000100135803,0.9810000061988831
569294,0.9061999917030334,0.983299970626831
574353,0.9075000286102295,0.9851999878883362
579374,0.8996000289916992,0.9829000234603882
584424,0.9010000228881836,0.9833999872207642
589255,0.9043999910354614,0.984499990940094
594360,0.8978000283241272,0.9828000068664551
599432,0.9049000144004822,0.9828000068664551
604479,0.9103000164031982,0.9851999878883362
609650,0.9039999842643738,0.9837999939918518
614635,0.9042999744415283,0.9847999811172485
619689,0.8999999761581421,0.9847000241279602
624718,0.9059000015258789,0.9842000007629395
629766,0.9021000266075134,0.9829999804496765
634583,0.9035000205039978,0.9850000143051147
639645,0.9096999764442444,0.9850000143051147
644695,0.9097999930381775,0.9866999983787537
649830,0.909500002861023,0.9839000105857849
654654,0.9023000001907349,0.9843999743461609
659731,0.9070000052452087,0.9847000241279602
664825,0.9075000286102295,0.9843999743461609
669847,0.9092000126838684,0.9848999977111816
674945,0.9115999937057495,0.9842000007629395
679785,0.906499981880188,0.984499990940094
684846,0.9090999960899353,0.9840999841690063
689915,0.9103000164031982,0.9857000112533569
694990,0.909500002861023,0.9839000105857849
699816,0.9086999893188477,0.984000027179718
704883,0.9132000207901001,0.9847000241279602
709912,0.9128999710083008,0.9854000210762024
714960,0.9106000065803528,0.9850999712944031
719791,0.9128000140190125,0.9857000112533569
724882,0.9157000184059143,0.9855999946594238
729941,0.9104999899864197,0.9855999946594238
734967,0.9151999950408936,0.9850999712944031
740087,0.9138000011444092,0.9857000112533569
744926,0.9136000275611877,0.9855999946594238
750018,0.9139999747276306,0.9848999977111816
755051,0.9146000146865845,0.98580002784729
760118,0.9107000231742859,0.9865000247955322
764943,0.9154000282287598,0.9869999885559082
770012,0.9158999919891357,0.9869999885559082
775053,0.9172000288963318,0.9872000217437744
780128,0.9162999987602234,0.9869999885559082
784960,0.9150999784469604,0.9869999885559082
790051,0.9151999950408936,0.9865999817848206
795125,0.9144999980926514,0.98580002784729
